Symbol
WDR54
SCIN
ERCC1
ALOX5
CD74
ANK1
UHRF1
USP2
SCML1
RRM2B
ELN
DKK3
LAMA3
PRDM1
PTPRU
MCM10
COL17A1
ASNS
ACAP1
MCM2
PTGS2
MCM6
UNG
SESN1
COL16A1
BAX
FXYD3
FCGBP
WDR76
MYL6
MSH2
C19orf77
MMP11
MCM5
APOBEC3H
APOL1
PHF5A
NFATC4
POLA1
FMR1
OLFM4
TCEB2
PYCARD
NDRG1
TLE6
RABAC1
CNFN
FAM83E
PDE4C
CORO2A
AREG
NCAPG
RASAL1
GCNT2
CEP85L
FBXO5
GMNN
SLC22A2
KIF20A
LMNB1
TNNC1
REG1A
FBXO2
GADD45A
TSPAN1
TREH
CTGF
IFI27L2
SIL1
SPINK4
LRP1
SLC12A4
SLPI
MYH2
TNFSF9
CD70
RTN2
BFSP1
ID1
ROMO1
PRRG2
IFI6
DLGAP5
EDN2
C22orf23
DUT
RNASE1
CBFA2T3
SAT1
GADD45G
GDF15
PGPEP1
CHMP2A
KCNC3
RAMP1
RIN2
FBXO44
RFXAP
RARRES3
DDB2
CPM
IER3
FGFBP1
SYTL2
NUSAP1
DNA2
BARD1
HNRNPD
SDSL
TOB1
WTIP
SYTL1
PVRL4
ANXA9
SELENBP1
DTL
MYH15
PLAC8
SNCA
CCNA2
PLK2
GSN
SYT8
TM7SF2
CCL28
HNRNPU
SKA1
ATAD2
WDR66
NPM2
STC1
RCAN1
BTG2
CPAMD8
ADAMTS13
ORAI2
FDXR
ZG16B
LAPTM5
SPATA18
TGFA
ELF3
GLB1L
CXCL1
FOXQ1
WBSCR27
ZNF367
AQP3
GJB2
C9orf9
E2F7
SMPD1
LDHD
TMEM92
TMC4
PSCA
LY6D
KRT80
CCDC88B
PBK
ACOX2
DEGS2
RNF181
INPP5D
IL8
CLIC3
TM4SF1
FRMPD2
ESCO2
KRT19
ISG20
CARNS1
ZMAT3
TMEM217
CES2
TRIB1
PHLDA3
EXO1
GOLT1A
CCNE2
WBSCR28
PLA2G16
TTTY14
STAP2
RMI1
KLHDC7A
TRIML2
DPM3
TMEM125
LBX2
ARL14
TNFSF15
ATG9B
SPNS3
C1orf116
GAS6
CTNNA3
DNAH2
KNTC1
TNFAIP2
CDNF
SYN3
MST1P2
FSCN2
PDZD7
TLR5
ISG15
RINL
HNRNPU-AS1
FAM111B
C6orf222
S100A4
S100A2
C9orf169
SERPINA1
BLM
ZNF534
ABCA4
SCAMP5
RMRP
C6orf225
PSMB8
SLC44A4
PSORS1C1
IGFL2
LBH
APOC1P1
DUTP5
KRT19P1
CELA3B
BTBD19
LINC00475
MYL6P3
LTB
PTGES3P3
HNRNPA1P8
ERVMER61-1
GPX1
TCEB2P1
PTGES3P1
C11orf36
PTGES3P4
ANO7L1
APOBEC3D
PTCHD4
FMN1
C8orf75
TCEB2P2
LINC00520
