Symbol
SEMA3F
ABP1
FAM214B
WDR54
ITGA3
OSBPL7
SPATA20
CCL26
USH1C
DBF4
SCIN
ARSD
TRAPPC6A
CD79B
RHBDF1
BAIAP3
NOX1
ST3GAL1
IL32
FMO1
SLC6A7
ANLN
ERCC1
CD22
SEMA3B
ALOX5
CALCOCO1
UBR7
MVP
GPRC5A
MATR3
NPC1L1
TTC27
CD74
PLEKHB1
SERPINB1
EHD2
DEPDC1
TYMP
AGPAT4
BTN3A1
BCLAF1
ANK1
NUP160
CENPQ
CHPF2
UHRF1
DEPDC1B
TIMP2
USP2
CCDC99
CAPG
SCML1
RRM2B
ELN
DKK3
LAMC3
RAD51
CYBA
LAMA3
CYFIP2
DCBLD2
PRDM1
TMEM48
STYK1
PTPRU
QSER1
SPHK2
PMS1
IPO5
MCM10
DGKA
COL17A1
ASPM
PPP2R5B
PLA2G10
HES2
ASNS
ACADVL
ACAP1
SIDT1
MCM2
PTGS2
CA12
MGLL
KCNQ2
C16orf7
MCM6
UNG
RAP1GAP
POLD3
PHF17
THOC1
SENP1
SESN1
NDC80
PDS5B
SLCO1A2
COL16A1
CD82
TTC39A
ORC1
CEACAM6
BAX
SULT2B1
FER1L4
C3orf18
FXYD3
OTUB2
PCBP4
FCGBP
NAT14
ORC6
CD200
CCDC80
G2E3
WDR76
MYL6
CLSPN
UNC13D
CDC45
MSH2
CRAT
C19orf77
SIRT1
CDC7
SYDE2
CDHR5
MMP11
GGT1
PIK3IP1
TRIOBP
GCAT
CYB5R3
MCM5
APOBEC3H
ARSA
APOL1
KCTD17
PHF5A
POLE2
VRK1
RPS6KA5
PNN
NFATC4
NTSR1
PTK6
POLA1
WDR13
ABCD1
ZC3H12B
FMR1
SCML2
USP11
CENPI
DHRS12
OLFM4
MSLN
CORO1A
MAPK3
HCFC1R1
LMF1
SLC7A5
TCEB2
QPRT
PYCARD
BCKDK
HOMER2
VPS18
JPH1
NDRG1
PYCRL
ANXA13
MCM4
RELB
FCGRT
TLE6
DYRK1B
SHD
BBC3
ICAM4
CEACAM5
RABAC1
CNFN
CLEC11A
FAM83E
PDE4C
H2AFV
CAV1
MOSPD3
EZH2
AGR2
CORO2A
AK1
GLIS3
DKK1
TFAM
GALK1
HSD17B1
MMD
PMP22
AREG
SOD3
NCAPG
UGDH
CHORDC1
MDK
SLC22A18
PTGES3
KRT18
GPN3
RAD51AP1
RASAL1
VDR
SPSB2
GCNT2
CEP85L
MCM9
FBXO5
GMNN
UNC93A
SLC22A2
TTK
CLIC5
KIF20A
LMNB1
FAM172A
BRIX1
TCERG1
COL7A1
ECT2
HYAL1
TNNC1
CENPA
ITGB6
PCSK4
REG1A
IGFBP2
STK16
PASK
SRSF7
EPAS1
ALMS1
QSOX1
SFPQ
FBXO2
GADD45A
RGS2
NID1
SIPA1L2
HMGCL
SLC2A1
PIK3R3
TSPAN1
SLC19A2
F3
PTBP2
STMN1
CENPF
CTSD
STAG1
TREH
KIF14
CASP8AP2
UBE3D
MYB
CTGF
CTNNAL1
PGF
IFI27L2
YPEL5
HELLS
MSX2
CYSTM1
SIL1
ZFP30
TMPO
NFYB
DUSP4
CCRL2
HNRNPA2B1
HOXA7
SPINK4
CDKN2C
CENPK
OPTN
LRP1
STIL
HJURP
EXOSC9
C4BPB
MXD4
CKS2
SLC12A4
PI3
SLPI
PREX1
CSE1L
DEK
PIWIL1
BMP4
MYH2
PSD4
TNFSF9
CD70
RTN2
SDCBP2
BFSP1
HNRNPR
NECAB3
ID1
ROMO1
UROD
TUBGCP3
F10
PRDX5
RRAS
PRRG2
IFI6
DLGAP5
EDN2
TSPAN8
ADM2
TST
RAC2
C22orf23
FLNC
OPN1SW
DUT
CD68
KLK10
MIS18BP1
RNASE1
CBFA2T3
GAMT
SAT1
GADD45G
PGLS
GDF15
PGPEP1
PNPLA7
C20orf151
ASS1
CHMP2A
SESN2
C19orf66
SLC6A8
ULBP2
EPS8L1
GINS2
KCNC3
TRIM21
RAMP1
FIGNL1
ITGB4
DLG4
PCNA
RIN2
NASP
FBXO44
HMGB1P5
EPSTI1
RFXAP
RFC3
ANKRD32
RARRES3
TTC9
REG4
HMGCS2
MYCN
EMP1
DDB2
CDCA8
RNF138
NREP
KCP
ORC3
TSPAN31
MICAL1
CPM
MDM2
CCDC102A
ITM2C
COX5B
VILL
NEK3
ALPK3
SRSF1
BRIP1
ACTL6A
TRA2B
GALNT5
IL1RN
SMC2
ST6GALNAC4
ANP32B
DSCC1
IL33
IL11RA
IER3
PGBD1
FGFBP1
SLCO2B1
PRKRIR
SYTL2
TTPA
TMPRSS4
TRIM29
NUSAP1
KIF23
CASC5
TUBGCP4
SPTBN5
BTBD16
KIF11
DUSP5
DNA2
BARD1
C4orf21
HNRNPD
AGPAT9
CENPE
C1RL
CLSTN3
LRIG3
SDSL
STON2
C14orf79
GCNT3
PIF1
KIAA1609
GALNS
MYO19
TOB1
FKBP10
ATHL1
COL6A1
EMP3
WTIP
FAM71E1
MMEL1
EPHA2
SH3BGRL3
PLK4
SYTL1
HSPG2
PVRL4
NUF2
ECM1
CGN
ANP32E
ANXA9
SELENBP1
DTL
DQX1
MALL
TRPM8
MYH15
ALDH1L1
TCTA
ILDR1
PLAC8
SNCA
TIFA
CCNA2
1-Mar
PLK2
MMS22L
AGBL3
RBMX
CSGALNACT1
HAUS6
GSN
SURF1
LCN2
HMCN2
MKI67
C10orf125
TAF5
SYT8
CAPN5
CHEK1
SIDT2
TRPT1
CDC42EP2
TM7SF2
PIH1D2
SLC7A11
TEX30
TMEM45B
MLF1IP
CENPJ
CCL28
SPC25
BCL2L11
HNRNPU
C17orf103
C10orf90
PSMA8
SKA1
PROM2
RHOC
FMN2
RASA2
DCK
PCGF6
ATAD2
SASS6
BUB1B
CREB3L1
TNFRSF14
WDR66
TPRG1L
DZIP1L
HIST1H2BD
GDPD5
DUSP23
NPM2
CDA
PINK1
RAPGEF6
MIS18A
STC1
TNNI1
RCAN1
CHAF1B
BTG2
C1R
ZDHHC1
CCDC117
CPAMD8
ADAMTS13
SLC2A6
NEK8
TLCD1
PAQR6
ORAI2
FDXR
SRSF2
JOSD2
PLCD3
RACGAP1
ALOX15
CCDC64B
ZG16B
PDZK1IP1
FBLIM1
LAPTM5
WNT4
MXRA8
USP1
FUBP1
PIGR
FAM84A
CCDC138
C2orf48
SPATA18
TGFA
ANTXR2
PBXIP1
C1orf106
ELF3
GLB1L
SGOL2
GMPS
CXCL1
TOPBP1
KIF15
SLC6A20
LIPH
RFC4
S100P
H2AFZ
HMGB2
MAD2L1
FAM198B
GPR98
CDC20B
FOXQ1
TNFRSF11B
TMEM184A
NOS3
WBSCR27
ZNF367
AQP3
GJB2
CRYL1
SKA3
C9orf9
HPRT1
C10orf82
E2F7
SLC39A13
IFI27
JAM3
FBN1
CKB
SMPD1
TPP1
WEE1
MCM7
CENPV
B2M
KIF7
LDHD
C18orf54
GREM1
NUDT21
TMEM92
PRR15L
MMP26
ZNF226
RAB4B
TMC4
DNAAF3
PSCA
LY6D
CHAF1A
PLIN4
GPT
KIFC2
SLC43A2
RILP
SERPINF2
CYB5D2
GGT6
KLK6
KRT80
IGFBP6
RAB26
TRANK1
CCDC88B
PBK
DDIT4
PCMTD1
ACOX2
DEGS2
SLC16A4
TMEM150A
RNF181
INPP5D
LGALS9
KLK7
PARM1
AFAP1L2
CPT1C
RAB3B
PTAFR
IL8
RASSF6
GJB1
DTWD2
CLIC3
BUB1
HNRNPF
TM4SF1
MYO7B
FRMPD2
GPRC5C
KRT8
KISS1
C9orf16
SCAND1
JUNB
LRG1
GAA
ESCO2
KRT19
KRT20
PPID
BCL2L1
LGALS4
LAMB2
SLC9C1
ISG20
STARD5
CARNS1
ZMAT3
ZNF738
TMEM217
NAA16
DCP2
CES3
CES2
NOC3L
RHOD
SYT12
TRIB1
FKBP2
MST1
TNFRSF10C
NUDT18
PC
MUC13
PLK3
C1QTNF1
RGMB
PHLDA3
EXO1
TMEM81
GOLT1A
PDZK1
SEZ6L2
CD164L2
PDIK1L
CCNE2
CABP4
FOSL1
TOM1L2
ZNF169
WBSCR28
UFSP1
CCDC57
ATAD5
DNAJC30
PLA2G16
TTTY14
KRT18P28
FUT2
MUC20
TRIM72
PAWR
GBA
ARL6IP6
LCN15
ALS2CL
NDUFAF3
STAP2
MPI
RMI1
KLHDC7A
TRIML2
DPM3
TMEM125
VWA1
LBX2
ARL14
B3GNT3
HIST1H2AC
OR51E1
C12orf36
SSR4
BBS12
ZBTB2
TNFSF15
ATG9B
RTKN2
UBA7
HIST2H4B
SPNS3
ANXA2
C1orf116
TMEM198B
SPNS2
ABAT
GAS6
ARHGEF37
CEP57L1
CTNNA3
C21orf67
CCDC159
ZNF438
DGCR6
RP1L1
DNAH2
