Entrez_ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
653635,0.158141738,3.815911356,1.467991802,0.145405525,0.185213693,-6.009786422
729737,-0.909626634,3.611066469,-4.785260444,6.24E-06,1.71E-05,3.280322336
102723897,0.289193895,3.738780581,2.708627227,0.00801261,0.01300137,-3.523182664
100132287,-0.515555224,2.716250327,-3.012227366,0.003322452,0.005763033,-2.521164457
102465432,0.437143933,5.876734289,2.09619335,0.038719727,0.055700079,-5.172516627
100133331,-0.550269206,2.814028681,-3.792473781,0.000261949,0.000547238,-0.170928608
100288069,-0.726086856,0.005686323,-2.575451563,0.011551255,0.018253693,-3.26194114
79854,0.833815124,0.308362635,2.890901763,0.004759436,0.008044506,-2.520114309
643837,-0.58918126,5.622428419,-4.632738161,1.14E-05,3.00E-05,2.431674688
100130417,2.299953346,0.252866454,6.834561469,7.81E-10,4.42E-09,12.17974529
148398,2.358896174,0.908646859,8.148580982,1.45E-12,1.49E-11,18.25114018
26155,0.753800731,6.684079437,8.916117571,3.39E-14,5.24E-13,21.66376007
339451,-0.12524512,4.054823131,-0.727567285,0.468665606,0.527059635,-6.855578095
57801,0.429955754,5.979831384,2.296401237,0.023847644,0.035682753,-4.779819379
9636,1.527813911,3.745990772,7.613648934,1.93E-11,1.54E-10,15.55589011
375790,0.660513785,10.0974329,4.389022118,2.95E-05,7.21E-05,1.574279622
54991,-1.275027183,3.399961785,-7.430267652,4.66E-11,3.39E-10,14.81744499
51150,0.463581008,8.49081391,4.515387701,1.81E-05,4.58E-05,1.957826531
126792,-0.796596299,6.211809478,-7.716363438,1.18E-11,9.90E-11,15.90824019
388581,0.894995595,0.144455397,3.2436465,0.001628593,0.002980605,-1.543516283
118424,0.488159986,5.841288127,3.924538411,0.00016426,0.0003535,-0.164557846
6339,2.050624022,2.956464716,8.846130677,4.78E-14,7.12E-13,21.51789028
116983,0.577882485,6.48234446,4.068989874,9.75E-05,0.000218177,0.305276433
126789,-0.880915539,2.929654571,-4.702098137,8.70E-06,2.33E-05,3.076797996
54973,0.06924524,6.071405357,0.909110695,0.365589461,0.424307235,-6.938236542
80772,-0.623250279,4.871429268,-5.335313889,6.45E-07,2.08E-06,5.316629
83756,1.331670201,0.750659252,4.71688612,8.20E-06,2.20E-05,3.298060724
1855,-0.208313768,5.987221876,-2.105152394,0.037913333,0.054633614,-5.165243183
54587,-0.387525173,4.562730098,-2.187091811,0.031187418,0.045632251,-4.833603144
54998,0.0220024,5.907405796,0.215454638,0.829874187,0.857436578,-7.319263827
81669,0.894637928,7.542892876,5.839585361,7.26E-08,2.79E-07,7.29288108
148413,-0.021831929,3.813907526,-0.240906948,0.810145743,0.840674663,-7.035330942
