Entrez_ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
653635,0.016727469,3.815911356,0.15538322,0.876848476,0.992122114,-6.779460041
729737,-0.118896719,3.611066469,-0.687764557,0.493274782,0.966580696,-6.561028603
102723897,0.104141655,3.738780581,0.973317969,0.332864006,0.92432155,-6.307387472
100132287,-0.145788999,2.716250327,-0.894394745,0.373368273,0.940436935,-6.215587799
102465432,0.497011054,5.876734289,2.405582087,0.018080625,0.378365833,-4.236751802
100133331,-0.092508073,2.814028681,-0.675984122,0.500691002,0.967583964,-6.404532159
100288069,-0.532774973,0.005686323,-1.921186218,0.057702399,0.632082659,-4.402369003
79854,-0.055778246,0.308362635,-0.182563567,0.855529011,0.992109155,-6.115032611
643837,-0.290555671,5.622428419,-2.350005957,0.020839696,0.405408752,-4.345610047
100130417,0.595566046,0.252866454,1.603421937,0.112157085,0.76622855,-4.900010663
148398,-0.287652814,0.908646859,-0.828956459,0.40920439,0.944470957,-5.917658859
26155,0.093292422,6.684079437,1.107673068,0.270796179,0.9035628,-6.479465444
339451,0.014636992,4.054823131,0.086812037,0.931003407,0.995235711,-6.849073245
57801,-0.073668091,5.979831384,-0.390836837,0.696791859,0.985732301,-6.990062853
9636,0.265650138,3.745990772,1.229514768,0.2219115,0.881411492,-6.021943611
375790,0.117216525,10.0974329,0.788054843,0.432624142,0.954301955,-6.652538366
54991,-0.186741867,3.399961785,-1.237856163,0.218816124,0.880201799,-5.986979015
51150,0.158563632,8.49081391,1.552379186,0.123892533,0.795004599,-5.855110356
126792,0.081998669,6.211809478,0.832654846,0.407125178,0.943724093,-6.737562447
388581,0.157672631,0.144455397,0.546322822,0.586123241,0.974800888,-5.989470007
118424,0.075745177,5.841288127,0.605159899,0.546513837,0.970422774,-6.866708401
6339,-0.069767171,2.956464716,-0.262309027,0.79365045,0.990965492,-6.574182029
116983,-0.073545883,6.48234446,-0.517081921,0.606299276,0.977949976,-6.949903629
126789,0.124370613,2.929654571,0.742406269,0.459670651,0.962104309,-6.393297703
54973,0.008497973,6.071405357,0.112307232,0.910816475,0.995235711,-7.063354974
80772,0.157550978,4.871429268,1.44977154,0.150411485,0.822883368,-5.926030536
83756,-0.063162675,0.750659252,-0.201461581,0.840767869,0.992109155,-6.195335787
1855,-0.155761611,5.987221876,-1.593472768,0.114371885,0.770882766,-5.810627307
