Entrez_ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
26974,-0.942655207,1.902652235,-4.464004242,2.21E-05,0.002373039,2.495086598
117143,-0.592569012,3.653036619,-4.458199054,2.26E-05,0.002408655,2.516454071
55914,-0.372869174,6.607442102,-4.444645603,2.38E-05,0.002518939,2.319784088
10628,-1.766556022,6.564060133,-4.431206374,2.51E-05,0.00259486,2.285976711
29123,-0.403126927,7.729400321,-4.43136121,2.51E-05,0.00259486,2.274257667
3269,-1.248808467,2.360044446,-4.431878628,2.50E-05,0.00259486,2.416362434
27245,-0.814991371,6.246485206,-4.424358509,2.57E-05,0.002614656,2.264517339
7428,-0.293354138,5.035663047,-4.423626178,2.58E-05,0.002614656,2.311742744
285349,-0.804850738,1.908885574,-4.423772073,2.58E-05,0.002614656,2.37629707
57659,-0.434097948,6.465303906,-4.413446009,2.68E-05,0.002699616,2.210648547
7553,-0.36026322,4.213188586,-4.397632452,2.85E-05,0.002848062,2.270588613
22884,-0.301688361,5.167042882,-4.395449445,2.88E-05,0.002851994,2.207773541
84627,-0.960759369,4.54427316,-4.386854977,2.97E-05,0.002906847,2.212263625
162514,-1.552719303,1.777473888,-4.388177671,2.96E-05,0.002906847,2.229396672
9422,-0.441367223,4.07747451,-4.376045838,3.10E-05,0.003008668,2.200004911
146923,-0.36152094,5.231144962,-4.374036124,3.12E-05,0.00301133,2.127622096
7596,-0.678633895,3.535974147,-4.368289781,3.19E-05,0.003057353,2.19551889
55777,-0.774028955,3.685379962,-4.363021523,3.25E-05,0.003098522,2.181740048
54784,-0.475325651,3.470109178,-4.350851656,3.41E-05,0.003223852,2.142747381
5914,-0.800580404,5.823533113,-4.347952348,3.45E-05,0.003238126,2.008700602
23269,-0.587521339,5.80909755,-4.330626549,3.68E-05,0.003413291,1.947874385
6659,-0.504739158,7.196167827,-4.331002718,3.68E-05,0.003413291,1.908135709
7693,-0.459113669,4.016412561,-4.325097903,3.76E-05,0.003463066,2.025108844
382,-0.383225328,5.800348024,-4.310753718,3.97E-05,0.003632804,1.861765027
26122,-0.370440274,5.070050794,-4.306082345,4.04E-05,0.003673958,1.889090308
23023,-0.51899931,4.886080044,-4.299299935,4.14E-05,0.003721861,1.876094662
9794,-0.323824315,5.657586985,-4.300423451,4.13E-05,0.003721861,1.83473294
1488,-0.422466623,5.666077283,-4.287233357,4.34E-05,0.003846765,1.800503096
10392,-0.51893871,4.500784221,-4.287923389,4.33E-05,0.003846765,1.847535718
23677,-0.595005818,7.157826679,-4.278030749,4.49E-05,0.003957836,1.720403213
11040,0.662175722,2.889287039,4.267019462,4.68E-05,0.004099864,1.864978174
7771,-0.787392637,2.723999574,-4.260569263,4.79E-05,0.004174796,1.846537405
388558,-0.694581924,2.620996598,-4.247867408,5.03E-05,0.004351989,1.802815319
79673,-0.445141122,3.554717538,-4.244026684,5.10E-05,0.004388473,1.770140531
51307,0.674302155,6.127123199,4.239245078,5.19E-05,0.004441003,1.591651915
100128653,-0.717287367,1.851927871,-4.233029651,5.32E-05,0.004518438,1.740061443
26512,-0.568958846,4.638035368,-4.219774663,5.59E-05,0.004719768,1.627877957
54838,-0.596067583,6.31709497,-4.213668368,5.71E-05,0.004800141,1.520045523
140809,-0.600175571,4.751723398,-4.210230653,5.79E-05,0.004833637,1.572266156
148254,-0.592259646,3.045981495,-4.204915413,5.90E-05,0.004901671,1.652543809
81856,-0.500895576,3.255340917,-4.203218718,5.94E-05,0.004904233,1.6411137
7389,0.323459388,5.94975991,4.198238675,6.05E-05,0.004967297,1.454090465
140628,-0.737210813,3.774242811,-4.194314976,6.14E-05,0.005011542,1.587939135
10253,-0.685889145,5.750700205,-4.188965092,6.27E-05,0.005083182,1.462533231
25805,-0.772672843,8.848060444,-4.183998172,6.38E-05,0.005127135,1.419746013
1387,-0.486952447,6.866778907,-4.182240261,6.42E-05,0.005127135,1.384517013
100132341,-1.023645739,1.242222143,-4.181139726,6.45E-05,0.005127135,1.517262312
55888,-0.69927533,3.106806611,-4.180597287,6.46E-05,0.005127135,1.570921729
4297,-0.505655712,6.407469431,-4.173602678,6.63E-05,0.00523287,1.360197065
9937,-0.743677259,3.322251781,-4.168575314,6.76E-05,0.005263755,1.521853199
58508,-0.504155456,6.363779493,-4.168368626,6.76E-05,0.005263755,1.349722921
58499,-0.568537942,5.803583545,-4.167580635,6.78E-05,0.005263755,1.376345433
56905,-0.568924528,4.64976237,-4.164413792,6.86E-05,0.005275358,1.432668952
147808,-0.717361961,3.210810289,-4.164067859,6.87E-05,0.005275358,1.504644456
124751,-0.718425146,4.510679536,-4.158818673,7.01E-05,0.005350112,1.43191911
23254,-0.541565169,3.333282542,-4.151247741,7.21E-05,0.005472778,1.465667165
114799,-0.614264476,4.134828655,-4.147965222,7.29E-05,0.005510264,1.413000072
168451,-0.436021577,4.881445241,-4.126227699,7.90E-05,0.005938908,1.285479981
57551,-0.388814404,6.892617037,-4.117722879,8.15E-05,0.006063934,1.159569167
79660,-0.841951128,5.892638319,-4.118901896,8.12E-05,0.006063934,1.220910937
324,-0.404395341,6.204242311,-4.111267502,8.35E-05,0.00617741,1.152696969
91893,-0.783357853,1.257245795,-4.109371638,8.41E-05,0.00618853,1.278963612
7755,-0.486105463,3.559897883,-4.107928362,8.45E-05,0.006189525,1.306316281
64207,-0.590641176,6.560863537,-4.098930997,8.74E-05,0.006345658,1.109826523
63920,-0.822315815,2.628775076,-4.098361465,8.75E-05,0.006345658,1.306843539
867,-0.471326016,5.49855312,-4.089444939,9.05E-05,0.006426013,1.113606279
5994,-0.643376637,2.515651238,-4.090855318,9.00E-05,0.006426013,1.281455808
64864,-0.453437338,5.277051437,-4.089521662,9.04E-05,0.006426013,1.140137265
100128288,-0.701078224,3.465153931,-4.091060079,8.99E-05,0.006426013,1.26553525
9935,1.879495431,2.348069644,4.078000525,9.43E-05,0.006667727,1.239545148
55629,-0.40400136,5.570397413,-4.075039994,9.54E-05,0.006707088,1.060308763
473,-0.290990661,7.519682698,-4.068939934,9.75E-05,0.006824632,0.993886248
23132,-0.327826983,5.623132571,-4.066818362,9.83E-05,0.006844157,1.023706674
54206,-0.699691014,6.215762357,-4.063736409,9.94E-05,0.006887982,0.985524583
23414,-0.584293539,5.388214374,-4.061383199,0.000100228,0.006913813,1.023074417
8445,-0.393174365,6.516312777,-4.049319303,0.000104733,0.007189844,0.931946387
90060,-0.755402327,2.339131076,-4.04740072,0.000105467,0.007205599,1.140398363
27005,-0.438958695,4.065434525,-4.041401896,0.000107795,0.007294797,1.052196587
10212,0.405852287,5.617356488,4.041907589,0.000107597,0.007294797,0.933229659
84441,-0.943338455,4.741634177,-4.036470652,0.000109745,0.007382611,0.986498223
134266,-0.471374941,3.550341917,-4.035515117,0.000110126,0.007382611,1.063534971
93183,-0.311531073,5.000144267,-4.03326059,0.000111032,0.007408546,0.953617489
22888,-0.517345623,3.48614654,-4.024711266,0.000114532,0.007606526,1.034943283
126017,-0.782417094,1.871406668,-4.018699437,0.000117056,0.007702509,1.043726723
57182,-0.609516888,7.087277371,-4.018736841,0.00011704,0.007702509,0.822215841
284615,-0.909535903,2.854752943,-4.016332002,0.000118065,0.007733235,1.040304966
5780,-0.376352337,5.067519364,-4.011482244,0.000120157,0.007834327,0.869264266
11143,-0.440337285,5.505812182,-4.010179513,0.000120725,0.007835581,0.840747787
2534,-0.250522002,6.049267519,-4.007682576,0.000121821,0.007870929,0.8019072
4084,0.661034729,3.761108995,4.004820719,0.000123088,0.007917013,0.933847087
22850,-0.483773993,5.235240804,-3.991891644,0.000128975,0.008228273,0.793728746
100130705,-0.959150813,1.299577961,-3.991665171,0.00012908,0.008228273,0.948175312
10644,-0.348745444,6.392443856,-3.989438874,0.000130121,0.00825778,0.726638448
2186,-0.365264252,7.061776102,-3.974973599,0.000137085,0.008661213,0.672447229
8795,0.623777459,8.491284559,3.972456241,0.000138333,0.008701544,0.693715346
57492,-0.459107715,6.573537683,-3.970167056,0.000139477,0.008735029,0.662925405
9181,-0.378612108,6.375552751,-3.963742265,0.000142736,0.008842641,0.642460967
91461,-0.810768903,6.232730245,-3.963125596,0.000143053,0.008842641,0.664874241
2932,-0.307666095,6.556744134,-3.964893445,0.000142147,0.008842641,0.643170701
7727,-0.350041241,3.583134894,-3.960999801,0.000144149,0.008872028,0.817940523
6256,-0.540974174,5.244300532,-3.959075143,0.000145149,0.008895228,0.693939627
60468,-0.784938579,4.715412833,-3.957801431,0.000145815,0.008897816,0.721814027
3667,-0.491387399,6.455260429,-3.956338838,0.000146582,0.008906596,0.619496078
7564,-0.514249955,2.544799458,-3.954802057,0.000147393,0.008917909,0.840537765
27161,-0.410158623,6.420938277,-3.953419046,0.000148126,0.00892446,0.60555481
9303,1.097017484,0.023458432,3.950036535,0.000149935,0.008987033,0.720818329
147929,-0.62884736,1.022001632,-3.949128113,0.000150424,0.008987033,0.782997523
440515,-0.615821319,3.139039606,-3.945224014,0.000152544,0.009075706,0.789404604
55922,-0.386709291,4.157613271,-3.938598115,0.000156207,0.009255088,0.704986374
7549,-0.440251999,2.826116254,-3.936455571,0.000157409,0.009287791,0.775664093
9534,-0.610503412,4.105308937,-3.934062756,0.000158762,0.009329092,0.686292861
10471,0.397014479,4.745599123,3.932748569,0.00015951,0.009334631,0.629884764
254225,-0.505820429,3.963708086,-3.924017343,0.000164566,0.009591189,0.677797822
8420,0.612344078,4.576968367,3.917571098,0.000168397,0.009774544,0.588234886
400798,-1.237271156,-0.121255716,-3.913059288,0.000171128,0.009892882,0.546922444
135932,-0.749829442,2.553435479,-3.908065833,0.000174201,0.010029896,0.687250459
55051,-0.527123284,3.727672755,-3.90352219,0.000177042,0.010152561,0.620080139
5507,-0.979164801,6.196007079,-3.902071863,0.000177959,0.010164285,0.471831843
25836,-0.34058078,6.556442326,-3.898191413,0.000180433,0.010264525,0.419941396
129685,-0.300983314,4.175852794,-3.886285478,0.000188229,0.010665589,0.532745937
3554,-0.924915671,2.562443084,-3.879087952,0.000193098,0.0108982,0.595941001
28952,0.399811359,3.993262766,3.870943492,0.000198752,0.011173135,0.484993981
150290,-0.544877499,2.380968268,-3.8677525,0.00020101,0.011255756,0.567921018
23598,-0.547786333,5.171773084,-3.863327515,0.000204181,0.011388696,0.390429729
55775,-0.397260139,3.247744328,-3.86013684,0.000206498,0.01147309,0.507898658
10184,-0.473375287,5.458030463,-3.858907757,0.000207397,0.011478378,0.358982315
11153,-0.605348067,2.912389192,-3.855850678,0.000209649,0.011558235,0.511578741
27086,-0.43748653,5.860140619,-3.844682684,0.000218078,0.01197665,0.26702693
100874058,-0.730128923,1.534505077,-3.832506573,0.000227634,0.012358905,0.451430912
163033,-0.743427322,4.371722529,-3.83261516,0.000227547,0.012358905,0.35399935
55171,-0.51242753,3.493602484,-3.834396547,0.000226125,0.012358905,0.412890889
387496,1.402230291,1.059887985,3.828442454,0.000230912,0.012442248,0.435372802
112840,-0.59112557,3.089199438,-3.828901707,0.00023054,0.012442248,0.42709484
10847,-0.440907552,7.022764431,-3.826439033,0.000232545,0.012483097,0.179591955
3739,-0.762538842,4.081270769,-3.821449883,0.000236657,0.0126563,0.324504122
84464,-0.616995177,3.974462604,-3.819910397,0.000237941,0.012677435,0.325949896
7006,-0.676112376,1.855293223,-3.816351704,0.000240932,0.012741725,0.409809154
345462,-0.729302346,1.590022799,-3.81667287,0.00024066,0.012741725,0.405499256
26040,-0.762732071,4.348879171,-3.813774958,0.00024312,0.012810007,0.279114667
100287896,-0.844374111,1.276327191,-3.811310943,0.00024523,0.012845715,0.372851219
84133,-0.645174466,4.877706202,-3.81088482,0.000245597,0.012845715,0.238909164
57713,-0.6650329,3.30018638,-3.804221999,0.000251399,0.013101202,0.346735284
353355,-0.848328271,1.200995359,-3.799762053,0.000255356,0.013258999,0.328507104
5791,-0.886500238,4.696432508,-3.794672612,0.000259943,0.013448293,0.213137651
79616,-0.675525809,4.355417018,-3.789975025,0.000264247,0.013621599,0.210520055
1843,-0.894921095,5.419552925,-3.779948415,0.000273661,0.014056144,0.113128118
9223,-0.385799586,6.567598976,-3.76577569,0.000287514,0.014714755,-0.016850938
375449,-0.46356471,6.737409083,-3.758934633,0.000294437,0.015015259,-0.035017274
90874,-0.562536658,5.082060958,-3.757176208,0.000296242,0.015053545,0.050542268
3337,-0.619527517,5.902012868,-3.752617924,0.000300971,0.015193998,-0.036765627
4771,-0.267835324,5.735056217,-3.751566013,0.000302072,0.015193998,-0.027736003
57514,-0.397693894,5.766638294,-3.751445069,0.000302199,0.015193998,-0.018857278
200895,-0.558212156,2.444930518,-3.749018939,0.000304754,0.015268725,0.19979035
55578,-0.248515415,5.623132498,-3.747081918,0.000306809,0.015317944,-0.031099851
133522,-0.801057638,4.100691855,-3.745840686,0.000308133,0.015330435,0.11218565
85459,-0.509485238,4.530858296,-3.744785065,0.000309263,0.015333237,0.020814359
65260,-0.511170592,3.720039509,-3.741332267,0.000312988,0.015464185,0.10349476
607,-0.451493206,5.097439122,-3.736109481,0.000318702,0.015524103,-0.019117998
254013,-0.792427827,0.662883587,-3.737528461,0.00031714,0.015524103,0.117714861
126308,-0.629165046,4.32109136,-3.73756915,0.000317095,0.015524103,0.037780759
148203,0.451797497,3.941642641,3.735750603,0.000319098,0.015524103,0.030553227
8927,-0.831929342,2.241741312,-3.735264026,0.000319636,0.015524103,0.156483382
91661,-0.451842687,3.112465572,-3.729573497,0.000325993,0.015725856,0.107382172
79020,-0.438962493,3.731164131,-3.730376367,0.000325089,0.015725856,0.0728898
4088,-0.340022282,6.733825951,-3.721434195,0.000335294,0.016042149,-0.157670856
9262,0.496996062,4.518946563,3.721102861,0.000335678,0.016042149,-0.044601264
151987,-0.314155276,5.079981471,-3.720894325,0.00033592,0.016042149,-0.076370137
9698,-0.299226205,7.054516164,-3.718050031,0.000339235,0.016146473,-0.172155508
23126,-0.316402387,6.483613475,-3.716633834,0.000340898,0.016171686,-0.171806379
5921,-0.309381387,5.42241198,-3.711056474,0.00034752,0.016431239,-0.130219849
284613,-0.536112864,3.734356958,-3.709808042,0.000349019,0.016447649,0.010149442
2011,-0.321075841,5.806443279,-3.707811144,0.000351429,0.01650676,-0.160352109
389677,-0.589960147,4.975784367,-3.704500152,0.00035546,0.016641376,-0.11105606
11216,-0.325260636,4.967315076,-3.700797916,0.00036002,0.016799768,-0.130336411
64083,-0.267415422,6.398690693,-3.697574924,0.000364035,0.016931777,-0.232243707
64768,-0.417689422,3.899934087,-3.691541238,0.000371665,0.017230555,-0.08777459
6428,-0.783280133,7.05526979,-3.690429227,0.000373088,0.017240539,-0.257169225
55596,-0.301940159,4.673181419,-3.68716674,0.000377292,0.017322692,-0.150027587
26058,-0.383483788,6.498301426,-3.687869469,0.000376383,0.017322692,-0.259438317
388,-0.651563056,6.061445639,-3.685025812,0.000380076,0.017394549,-0.2523339
29843,-0.416547696,3.976981448,-3.683145102,0.000382537,0.017451247,-0.107996412
163081,-0.503118498,2.647683415,-3.680167368,0.000386464,0.017574272,-0.024163791
259230,-0.492554075,6.433743964,-3.679181003,0.000387774,0.017577836,-0.289741369
144165,-0.700198966,7.950708479,-3.675238659,0.000393049,0.017653615,-0.293872356
8874,-0.257655545,6.080420291,-3.674376126,0.000394212,0.017653615,-0.289276027
8554,-0.354438858,5.721988013,-3.675057556,0.000393293,0.017653615,-0.267190439
7541,-0.512470265,3.58665053,-3.674244253,0.000394391,0.017653615,-0.100697522
7637,-0.451840939,5.076014287,-3.672611433,0.000396603,0.017697154,-0.222650639
4247,0.351461242,6.656358751,3.663620146,0.000408996,0.018193316,-0.345460119
54014,-0.411802669,6.157994614,-3.661079291,0.000412564,0.01829505,-0.335404354
5287,-0.828600319,4.202530401,-3.658617074,0.00041605,0.018392518,-0.175200274
23774,-0.349636433,5.852903148,-3.656252165,0.000419425,0.018484471,-0.334906791
10482,0.765166427,7.014138167,3.654497066,0.000421946,0.018538364,-0.371831215
284371,-0.527671594,3.030938396,-3.652303264,0.000425118,0.018620414,-0.130933704
149483,1.335613108,0.616977046,3.649581949,0.000429083,0.018729208,-0.109055908
8897,-0.417408123,6.101922979,-3.648803005,0.000430225,0.018729208,-0.373748893
4850,-0.359766272,4.773827259,-3.64644391,0.0004337,0.018823094,-0.285529937
9572,-0.771489935,2.778871074,-3.641095495,0.000441677,0.019111212,-0.123883175
284023,-0.67523368,1.528630261,-3.635496215,0.000450177,0.019420154,-0.13595148
54956,-0.688714919,2.743000644,-3.627459023,0.000462649,0.019898081,-0.175653956
23054,-0.387842485,5.998951017,-3.624801064,0.000466845,0.020018261,-0.435926346
