Entrez_ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
100506472,-1.005518465,0.944067051,-3.837258022,0.000223859,0.000451543,0.219967879
4248,-0.946864488,5.417242076,-4.281337847,4.43E-05,9.95E-05,1.147423656
54471,0.446104526,5.961480423,4.977729908,2.86E-06,7.74E-06,3.690703785
468,-0.545015489,7.152376997,-3.806355355,0.000249527,0.000500141,-0.618093575
91582,-0.110094874,4.988931733,-0.766783885,0.445108976,0.499113481,-6.982708476
23112,-0.264281713,6.40113461,-2.85083291,0.005347432,0.008656159,-3.47404881
158,-0.337128484,6.15583325,-2.960880045,0.003873055,0.00639715,-3.158792079
27352,-0.08728455,6.455011264,-0.961406045,0.338785667,0.391670354,-6.93800526
57591,0.132747705,6.023479731,1.110161338,0.269728125,0.318960489,-6.766412809
10478,0.794456939,4.289204314,8.733759107,8.30E-14,9.44E-13,20.87620057
6767,0.56922606,6.681589158,7.251989467,1.09E-10,6.45E-10,13.65079944
63929,0.098515062,5.314337587,1.230457198,0.221560189,0.2671106,-6.562110745
9978,-0.124753362,5.637875767,-1.12582055,0.263074022,0.312177675,-6.713162959
2033,-0.399033254,7.082773432,-3.859351957,0.000207072,0.000419818,-0.441725673
83746,-0.023155706,5.015954477,-0.254708524,0.7994981,0.828750154,-7.261518705
5905,0.29105832,6.684622164,3.105947724,0.002499872,0.00425658,-2.782006696
23264,0.057423767,6.909238936,0.691422338,0.490984292,0.543849562,-7.167283378
7008,0.639662215,3.732040381,4.357269915,3.33E-05,7.64E-05,1.54419636
10766,0.690627394,5.82186716,3.479939351,0.000758679,0.001401808,-1.638301684
84844,0.857582777,3.713200835,6.518282681,3.39E-09,1.51E-08,10.46764567
50,-0.433972184,8.744040489,-3.755742919,0.000297721,0.000590194,-0.737791943
171568,0.141752943,4.54552506,1.393756531,0.166638925,0.206727821,-6.271789613
27254,-1.422252279,3.899895434,-6.433725671,5.00E-09,2.16E-08,10.21265264
5372,0.041917135,4.72910639,0.422233392,0.673807532,0.717097544,-7.154932642
27351,0.361722915,5.982409368,3.583523962,0.000536822,0.001017967,-1.325502783
