Symbol
MTND1P22
GUCY1A1
ENPEP
CYP17A1
LINC01957
TRIM36
FBN2
LINC02160
LINC02120
RNU105C
RN7SL250P
SVEP1
NRXN3
PRPS1P1
FIGN
GLS
NAB1
PRKAG2
HNRNPA1P73
RPL35P4
DNMT1
S1PR2
CDKAL1
ARMS2
ZFP36L1
APOC1
APOE
STAU1
UBA52P7
CAPZA1
KAT5
JKAMPP1
AKAP8P1
TBX4
LINC02468
TCP1P3
LINC02356
ATXN2
WNT2B
BCAR1
SH3PXD2A
ADK
DNAJC1
MADD
OR4B2P
OR4B1
TRIM51CP
ANKRD33BP2
TRIM51G
OR4C13
OR4C12
DDX12B
LINC02367
CUX2
PHETA1
PRDM8
FGF5
C1orf167
PLCE1
PPIAP43
RN7SL222P
ZDHHC5
TFAP2D
DEFB112
POM121C
HNF4G
ALDH7A1P4
ADO
CACNB2
RASSF10
BMAL1
NR1H3
HECTD4
OAS1
DUXAP6
SLCO3A1
PLCB1
ATP2B1
LFNG
GRIFIN
RPS4XP9
RSPO3
LIMA1
CERS5
HELLS
CNNM2
NT5C2
ADRB1
NHLRC2
FANCL
ZFP91
LRRC10B
RNF213
AIDAP3
LINC00470
MRPL23
TNNT3
HIC1
TRMT61A
XKR6
INPP5A
FTO
EVI5
AUTS2
OR4C16
OR4C11
ANGPTL4
CFAP61
ZC3HC1
FRMD3
PIPSL
SIK2
ABHD17C
CRK
WNT9B
BAHCC1
MTDHP4
MTDHP3
LINC01819
CHORDC1P1
XPO1
OLA1
PDXK
RRP1B
CACNA1D
NPR3
DENND5A
HOXB3
HIGD1AP3
MSX2
GFOD1
MAD1L1
PODXL
CDC27
PLCB3
VDR
DDOST
TNS2
CIBAR1P1
EXD1
GNPATP
NPAP1L
ZNF831
INPP4B
IGFBP3
FTLP15
PTK2
B3GLCT
RXFP2
CASZ1
OTUD7B
CFHR2
MOV10
ZNF318
ABCC10
TARID
TCF21
SORBS1
MYL2
TRAFD1
ADH1B
ARHGAP42
FBRSL1
IQCH
PGPEP1
FN1
ZBTB10
HNRNPA1L3
UNGP1
FGD5
CYP11B2
LINC02577
CCDC71L
LINC01875
TMEM18
LINC02227
KIAA2013
GTF2B
KCNK3
RPL37P11
CWF19L2
ASS1P13
CCDC88C
INSR
SLC39A8
RPS23P2
PCDH18
EDNRA
KIF2A
RN7SKP157
C5orf67
LINC02871
ZCCHC7
MTHFR
UMOD
LINC02580
THADA
CSK
SLC27A6
LINC01679
SIK1
RPTOR
ARHGAP31
C20orf203
PDE3A
CRPPA
TIMELESS
NR3C2
TRIM38
SOX6
REXO1
DLGAP1
KIF20B
MS4A4A
MS4A4E
NT5C1B
LINC01376
TTLL3
RPUSD3
LINC02737
SLC24A5
LINC01491
ITGB4
COL24A1
NUP160
FBN1
SERPINI1
CLCN6
NFATC2
TMC3
PRELID3B
CABCOCO1
LINC02625
KCNK5
SAYSD1
AMPD3
SLC35F1
EBF1
RGL3
OR4X1
KDM4B
ARHGAP24
EML6
PLEKHG1
RND1
TERF1P3
FURIN
GOSR2
CPEB4
GOLIM4
H2BC4
HFE
GRK6
F12
SORCS3
TBC1D19
TMEM217
PIM1
OR4A6P
TRIM48
HOTTIP
SIPA1L1
UNC5C
PTPRJ
RPL12P2
HTR4
LINC01752
MECOM
LINC02691
LSP1
AGT
SPDYE18
MEI4
IRAK1BP1
TNXB
APOLD1
PNO1
OR4C4P
OR4C3
GCAT
OAS3
HOXC4
HOXC6
WAPL
GRID1
NR3C1
AKR1B10
AKR1B1
CEP170
PREX1
CBLN2
LINC01899
LRRC7
ICAM5
NCOR2
TBX2
ACP2
UQCC1
KLF7
CEP68
MYBPC3
RNF43
ZFAT
RHOC
SLC22A1
CDK6
PSMC3
MRAP
NMT1
TNRC6A
ZNF474
SNCAIP
SIPA1
DDHD2
LCORL
BCL2L1
TPX2
ATG7
MAPK8IP1P1
ARL17B
DPEP1
CYP1A2
CYP1A1
PRDM16
CD164L2
TRPC6
HCG22
