Entrez_ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
653635,0.184356917,3.815911356,1.71557816,0.08949497,0.730532126,-5.578554268
729737,0.221254983,3.611066469,1.296536419,0.197927357,0.887477674,-6.212177434
102723897,0.278649497,3.738780581,2.609527588,0.010531871,0.26616742,-3.721956283
100132287,0.157760721,2.716250327,1.002515757,0.318638084,0.95084792,-6.383214707
102465432,0.305324636,5.876734289,1.473105662,0.144024057,0.823311611,-6.210824342
100133331,0.173222616,2.814028681,1.303524136,0.195542092,0.885060617,-6.055172399
100288069,0.306197402,0.005686323,1.14099353,0.256737152,0.917175329,-5.776765191
79854,0.383311621,0.308362635,1.346617875,0.181303298,0.870346078,-5.547477099
643837,-0.069318077,5.622428419,-0.573678218,0.567539541,0.996327809,-7.133764249
100130417,0.162293321,0.252866454,0.467165967,0.641449535,0.999752953,-6.309742556
148398,-0.016350274,0.908646859,-0.045881387,0.963500978,0.999752953,-6.457723032
26155,0.145421007,6.684079437,1.726477976,0.087507972,0.72731451,-5.854058895
339451,0.146290001,4.054823131,0.876667973,0.382875699,0.966427808,-6.717647624
57801,-0.062996787,5.979831384,-0.332637101,0.740140216,0.999752953,-7.245710675
9636,-0.048574319,3.745990772,-0.217809909,0.828043794,0.999752953,-6.9530372
375790,0.238946314,10.0974329,1.594907482,0.11405036,0.777044732,-5.933234668
54991,-0.00060145,3.399961785,-0.004116733,0.996723954,0.999856601,-7.014479494
51150,0.171834668,8.49081391,1.672766812,0.097659309,0.751334736,-5.895434105
126792,0.127332883,6.211809478,1.296592514,0.197908123,0.887477674,-6.488034689
388581,0.514543926,0.144455397,1.851265036,0.06723417,0.662771472,-4.74712453
118424,0.170579856,5.841288127,1.364462285,0.175641553,0.866720751,-6.363309844
6339,0.379030985,2.956464716,1.43761232,0.153825767,0.839608678,-5.832698978
116983,0.236271854,6.48234446,1.669431934,0.098319891,0.751783033,-5.946334461
126789,0.099538769,2.929654571,0.595272116,0.5530752,0.996327809,-6.729188586
54973,0.143461666,6.071405357,1.902903672,0.060077409,0.635797375,-5.525152717
80772,0.330509348,4.871429268,3.044755139,0.003012112,0.110565403,-2.763086862
83756,0.004727215,0.750659252,0.015886634,0.987358108,0.999752953,-6.499204245
1855,0.111131393,5.987221876,1.142541641,0.256096699,0.917131084,-6.659766299
54587,0.238558638,4.562730098,1.409591885,0.161921441,0.852849965,-6.185954622
54998,0.057769667,5.907405796,0.568344357,0.571140484,0.996327809,-7.135288747
81669,0.207552041,7.542892876,1.366223965,0.175089946,0.866288754,-6.392815474
148413,0.139910689,3.813907526,1.596628158,0.113665703,0.777044732,-5.786648907
55052,-0.072814962,5.565462683,-0.742897552,0.459374538,0.982002514,-6.991890626
64856,0.179505769,3.882356854,0.745581,0.457759051,0.981345641,-6.790208291
219293,0.466808218,0.494230169,2.20070531,0.030177062,0.470927065,-4.13290915
83858,0.142385108,4.936205678,1.138257903,0.257871639,0.918009336,-6.563797017
55210,0.08689951,5.373485937,0.821394468,0.413475626,0.973845055,-6.934284769
339453,-0.058708378,1.619327343,-0.334019334,0.739100263,0.999752953,-6.653230374
29101,-0.103295575,6.363927195,-1.053656988,0.294709146,0.944522525,-6.768846706
643988,0.001773986,3.64730375,0.005613815,0.995532604,0.999856601,-7.035517634
142678,0.293098872,6.956657996,1.983890039,0.050150468,0.592306479,-5.391823676
8510,0.115596781,4.907379689,0.510063626,0.611188427,0.998639557,-7.096214074
984,0.109492541,5.97212873,1.590745994,0.114984963,0.777044732,-6.05289167
728661,0.092593311,6.783076798,1.132224029,0.260386409,0.920995178,-6.691192786
8511,0.083471974,5.722070765,0.361081884,0.718838968,0.999752953,-7.239926394
728642,0.147389068,5.692710846,1.624186364,0.107645401,0.768260709,-5.980121839
9906,0.146730369,5.611413743,1.35044957,0.180076104,0.869566009,-6.387144674
65220,-0.042373118,5.606149128,-0.521812981,0.603013539,0.997591002,-7.132735975
2782,-0.098479541,8.266836187,-0.781471599,0.436465963,0.976407272,-6.981828468
105378949,0.685391128,-0.054421449,2.726774544,0.007615602,0.21322191,-2.841627585
5590,0.114770198,5.003162108,0.848591042,0.398239398,0.970882767,-6.8857795
100506504,0.060630492,1.05872996,0.280309123,0.779849078,0.999752953,-6.539657154
199990,0.075717406,4.994265242,0.724926081,0.470276938,0.982002514,-6.9502212
6497,0.051514744,6.537220044,0.387783184,0.69904292,0.999752953,-7.253003201
79906,0.009798571,2.367761166,0.063163904,0.949768533,0.999752953,-6.782464637
100129534,0.394585931,0.349211782,1.453652832,0.149334073,0.83229553,-5.412740083
11079,0.073294967,7.07464537,1.150145701,0.252967277,0.914306565,-6.669603198
5192,0.136265646,3.818259888,0.871275092,0.385797713,0.968272147,-6.654598812
55229,0.109670503,5.663331141,1.400536057,0.164606554,0.856878228,-6.314416906
127281,-0.018294794,4.181960775,-0.084786086,0.932609653,0.999752953,-7.129236505
440556,0.221702072,3.585987856,0.935939069,0.351674715,0.960669351,-6.608771265
63976,0.155517726,4.893051649,0.748895539,0.455768112,0.980738347,-6.979817841
27237,0.183144684,2.931263642,0.943249854,0.347942773,0.959391418,-6.404640795
1953,0.217470265,6.502576921,1.350958677,0.179913523,0.869561821,-6.421227484
127262,0.044387346,5.665550175,0.275837233,0.783271464,0.999752953,-7.238948327
49856,0.146833357,3.66726967,1.085697696,0.280356636,0.931094231,-6.426556544
57212,0.11702532,5.171007961,1.453021445,0.149508932,0.83229553,-6.189240841
148870,0.31163572,0.664607878,1.273107624,0.206082552,0.893349645,-5.717485832
388588,-0.067130726,0.697325379,-0.245530876,0.80657439,0.999752953,-6.500318039
57470,0.120838864,6.60264376,1.590884466,0.114953767,0.777044732,-6.074214037
9731,-0.006130713,5.259901229,-0.044464867,0.964627069,0.999752953,-7.241491368
1677,0.094100748,1.613902447,0.543915189,0.587772488,0.997095236,-6.512618978
339448,0.0691149,3.542317134,0.655337191,0.513832513,0.989627567,-6.79763218
261734,-0.032122185,2.802430162,-0.205647563,0.837505706,0.999752953,-6.861900682
8514,0.153922844,1.442144245,0.394343457,0.694210226,0.999752953,-6.529093277
6146,-0.243011628,6.660572584,-2.313135098,0.022869967,0.401673142,-4.710392032
102724450,0.382293395,0.032539094,1.145956708,0.254687878,0.916042369,-5.776400813
