"ENTREZID","SYMBOL","87.1_CX.5461_0.1_48","87.1_VEH_0.1_48","17.3_CX.5461_0.1_48","17.3_VEH_0.1_48","84.1_CX.5461_0.1_48","84.1_VEH_0.1_48","90.1_CX.5461_0.1_48","90.1_VEH_0.1_48","75.1_CX.5461_0.1_48","75.1_VEH_0.1_48","78.1_CX.5461_0.1_48","78.1_VEH_0.1_48"
653635,"WASH7P",3.982757968,3.457651004,3.545175784,3.630655739,3.484063346,3.520513861,4.129247196,3.953858255,4.093075113,3.862762005,3.468822872,3.473576145
729737,"LOC729737",4.292058631,3.451530948,4.286356404,4.030828519,3.530032521,3.638776395,3.570782396,3.537281364,3.975642809,3.780351219,3.77575217,3.916588935
102723897,"LOC102723897",4.047011983,3.254702931,3.616862479,3.31643653,3.346964367,3.427179187,3.933378327,3.73861363,3.828573218,3.765306573,3.715256184,3.651815976
100132287,"LOC100132287",2.748309081,1.825924088,3.34479811,3.054069029,3.076582611,3.071077945,2.371793976,2.744297877,3.069437374,2.989805212,3.046059663,3.233295074
102465432,NA,5.156084522,4.426061675,6.153771398,6.328823835,6.339197856,5.835267575,5.453639605,5.419675459,6.213256467,6.019381655,5.813941754,5.450632623
100133331,NA,2.90387588,2.483271593,3.138843908,3.129272688,3.000254018,3.025487327,2.93526574,2.340340017,3.019448497,3.145096331,3.148749217,3.240745778
100288069,"LOC100288069",0.583934474,0.23080836,0.831737131,0.207013671,-0.549042109,-0.171199671,0.150369248,-0.117093898,1.040803484,0.821163261,0.241092029,-0.102201001
79854,"LINC00115",0.708355736,0.172468909,0.309391158,0.207013671,-0.039053943,0.201039985,0.305218503,-0.379640396,1.106125618,0.369258419,0.763391872,0.774581064
643837,"LINC01128",6.006258935,6.065672392,6.036277093,6.323011108,6.00020219,6.129992726,5.061182948,5.145230887,5.9396548,5.937863158,5.5935944,5.651260615
100130417,"LINC02593",0.447761369,-0.497314882,1.373392582,1.242673673,0.49366966,0.901833854,0.762729291,0.756265726,-0.056662091,-0.060262244,-0.927738765,-0.883450721
148398,"SAMD11",0.49459514,0.23080836,1.145573868,1.49097697,0.991071141,1.334566326,0.930763458,0.756265726,-0.129988335,0.009496092,-0.395851475,-0.44057676
26155,"NOC2L",6.574864424,6.405869171,6.704396795,6.590701192,6.544627024,6.465964639,6.862733604,6.761088733,6.420858284,6.241293109,6.584311359,6.591957822
339451,"KLHL17",4.031214768,3.672842942,4.484028969,4.419260543,4.662097589,4.542574541,4.41089283,4.161875888,3.637433637,3.805082155,4.045178028,4.002372717
57801,"HES4",5.984889917,5.653381199,5.651782473,6.155683842,5.933354943,5.970729539,6.371679239,6.312338184,5.122618478,5.459657663,5.793361141,5.920772575
9636,"ISG15",3.50520635,3.656973451,3.597662153,3.89245821,3.493375107,3.409540899,3.783342967,3.710710926,2.877001974,2.683295609,2.890609596,3.262869764
375790,"AGRN",9.645134239,9.379857141,10.33770843,10.04662643,10.43763633,10.34055157,10.18879738,9.888817265,9.811133885,9.697685766,10.20784349,10.08887638
54991,"C1orf159",3.493724768,3.303089275,3.56508261,3.790838012,3.684356506,3.796378667,3.960823428,3.749625341,3.371279625,3.367283555,3.468822872,3.800387575
51150,"SDF4",8.503503148,8.209810362,8.653247015,8.561730016,8.79028403,8.597930085,8.48294989,8.306269888,8.157883668,8.101400566,8.388635206,8.420620146
126792,"B3GALT6",6.355341778,6.141763394,6.262413292,6.435709514,6.504894391,6.272189841,6.487410515,6.345377805,6.22892127,6.149643938,6.5464697,6.504910572
388581,"C1QTNF12",-0.129905678,-1.2196626,0.430085192,-0.070535252,1.232620364,0.797202352,0.832308564,0.297333485,0.079675926,0.259013828,0.12186859,-0.102201001
118424,"UBE2J2",5.829158144,5.608705136,5.79211518,5.75382278,5.739593478,5.618256776,5.990201838,5.857782806,5.674867562,5.450281214,5.676584306,5.627300473
6339,"SCNN1D",2.668860371,1.825924088,3.448462992,3.129272688,2.848879463,3.093344128,3.253271569,2.819382301,2.311461322,1.695890579,2.80611595,2.860298731
116983,"ACAP3",6.336986706,5.687631303,7.029176078,6.812266582,6.7910628,6.694349841,6.684305916,6.52274086,6.162338499,6.11148774,6.252166799,6.249149271
126789,"PUSL1",2.86875227,2.75580861,2.929557387,3.219644077,3.113284083,2.94206358,3.397977258,3.303224051,3.044659437,2.73569238,2.862991251,2.889032432
54973,"INTS11",6.103887186,5.831248271,6.135026538,6.132607745,6.129751169,5.961680511,6.257751689,6.165897641,5.824287637,5.715877959,6.097817291,6.111657981
80772,"CPTP",5.271518697,4.642989474,4.867422187,4.733775924,4.922078292,4.666557479,5.544550027,5.299310855,4.85926015,4.593711521,4.898235505,4.717017644
83756,"TAS1R3",0.708355736,0.392880932,0.831737131,0.942563992,0.881860825,1.25778619,1.342011837,1.17097021,0.318889097,0.369258419,0.351210556,0.600196067
1855,"DVL1",6.222533623,5.92588644,5.922573609,5.881910588,5.967165702,5.921798619,6.491448895,6.43933586,5.786179997,5.69220913,5.954696348,6.066251824
54587,"MXRA8",4.84201361,4.776279852,4.629772389,3.815887602,4.637110409,4.759994309,5.352178335,5.176167715,4.383914517,4.216209084,4.621629385,4.626067013
54998,"AURKAIP1",6.036247289,5.784540797,5.871530499,5.855979537,5.459806831,5.641109151,6.134910898,6.03587883,5.749595965,5.580614023,5.614448677,5.885558307
81669,"CCNL2",7.506060438,7.084465397,7.709652407,7.424362855,7.710295072,7.724269615,7.450036426,7.392230134,7.233871238,7.160616327,7.534039948,7.349850617
148413,"MRPL20-AS1",4.047011983,3.739662335,3.721086504,3.807585971,3.740178933,3.768974767,4.010447817,3.782164984,3.702241258,3.518499037,3.956489767,4.002372717
55052,"MRPL20",5.55173321,5.650712587,5.33176159,5.527386521,5.220064781,5.280205482,5.53935803,5.596281964,5.460566046,5.535511826,5.379629858,5.566340582
64856,"VWA1",4.868925854,4.185469303,3.009218203,3.207075327,3.950865262,3.755075112,4.648846136,4.424889346,3.749005257,3.599902264,3.8099044,4.099822622
219293,"ATAD3C",0.349270165,0.048196866,0.370999946,0.102310989,0.566061678,0.561991054,0.797938352,0.799295274,1.2575562,1.102283956,1.115163047,-0.44057676
83858,"ATAD3B",4.888785621,4.469109036,5.302414469,5.157783547,5.015525308,5.074534109,5.105770422,4.837322257,4.818427288,4.910984607,4.802132051,4.871387317
55210,"ATAD3A",5.63900818,5.395731064,5.620415595,5.696529165,5.428595759,5.28987848,5.543253778,5.517943107,5.386908794,5.412153869,5.565311326,5.569302593
339453,"TMEM240",1.620135975,1.623057759,1.342968067,1.666490131,2.309847615,2.143168783,2.324284612,2.310905398,1.470969985,1.874755805,2.202740196,2.241729851
29101,"SSU72",6.249238082,6.332003213,6.061021318,6.410578014,6.141644441,6.250061971,6.670123944,6.763806915,5.880209396,6.104531078,6.343266782,6.346458571
643988,"FNDC10",4.085764427,3.640927455,3.524990429,4.016493553,3.895749983,4.550643579,4.791058622,4.650207898,2.054450067,1.893327065,3.889627625,3.902565397
142678,"MIB2",6.974959424,6.33117012,6.881540284,6.684922545,6.844796077,6.794577975,7.309572079,7.083420735,6.687474659,6.367866746,6.870390897,6.787773307
8510,"MMP23B",4.062638093,3.426787754,5.32593973,5.714401534,5.562911282,5.470850821,5.212374849,4.900438974,5.130489397,5.124501056,5.397387018,5.567822347
984,"CDK11B",6.213812756,5.934688536,5.874192494,5.815152658,5.679675027,5.720146585,6.292112917,6.25069667,5.905658917,5.787124992,6.080934358,6.141817167
728661,"SLC35E2B",6.91542706,6.791079079,7.105923357,7.061266232,6.983420772,6.949839839,7.007471012,7.04650467,6.573729274,6.559558527,7.3069098,7.166412211
8511,"MMP23A",4.8306503,4.54292289,6.113784083,6.39680891,6.37111908,6.342428772,5.980656868,5.847569268,6.044394123,5.855018477,6.288954021,6.367030492
728642,"CDK11A",5.515289219,5.279620558,5.931547052,5.73971127,5.627768928,5.627822628,6.00440192,5.83081649,5.348620196,5.254089682,6.046563965,6.110641735
9906,"SLC35E2A",5.340441946,5.099562423,6.065686763,5.994985419,5.764804767,5.641109151,5.511789196,5.438511419,6.058902241,6.035146841,6.261011122,6.136834216
65220,"NADK",5.579153688,5.669290036,5.420030721,5.478545339,5.569529837,5.659880117,5.511789196,5.585567285,5.14610357,5.310453133,5.402192187,5.413205788
2782,"GNB1",8.304719207,8.538510495,8.097427505,8.289366,8.274067292,8.246102808,8.550152612,8.696564282,8.071596372,8.336283128,8.15595683,8.17903911
105378949,"GNB1-DT",0.243559179,-0.087797498,0.107007373,-0.266944921,0.161181584,-1.011676343,1.081252097,1.069163704,-0.785109283,-1.766642497,0.182711528,-0.348256875
5590,"PRKCZ",5.536426803,5.274429338,5.189392718,5.220097489,4.858642546,4.821309483,5.631290381,5.597806157,5.227251635,5.106706509,5.266480942,5.26214251
100506504,"PRKCZ-AS1",1.090158971,0.867570579,1.83347605,1.360857802,1.750306969,1.334566326,1.164544236,1.56927839,1.040803484,0.821163261,0.549045911,1.198497402
199990,"FAAP20",4.92983497,4.788470353,4.947965045,4.930093863,4.966218177,4.93355355,5.316201922,5.308648351,4.701767855,4.716119684,5.022023934,4.997691486
6497,"SKI",6.267051377,6.361678612,6.430991911,6.472932641,6.510637917,6.397152444,6.612577548,6.617452595,6.348468989,6.364542917,6.552966011,6.430304592
79906,"MORN1",2.436748547,2.162041356,2.584202168,2.284310437,2.20038917,2.581555924,2.568118962,2.62976586,1.656844224,1.911662299,2.457881388,2.595584854
100129534,"LOC100129534",0.747554048,0.23080836,0.8749082,0.60209335,0.49366966,0.280816688,1.191272889,0.841078513,-0.056662091,-0.788422805,0.351210556,0.504404033
11079,"RER1",7.003069999,6.940035557,7.152719004,7.073435188,7.171366777,7.143667672,6.933210097,6.883610597,7.060355747,7.040788021,7.169458176,7.207391958
5192,"PEX10",3.692619056,3.63013011,3.597662153,3.752428744,3.823756167,3.544954646,4.222901395,4.081359398,3.653910508,3.553949999,3.673468611,3.511029371
55229,"PANK4",5.940121164,5.492796183,5.604472652,5.746241431,5.642491869,5.625914525,5.940848551,5.911475068,5.655905476,5.603352332,5.722131184,5.723503642
127281,"PRXL2B",4.704353268,4.540041721,3.801601907,3.888527908,4.016924255,4.181262479,4.68455958,4.880540463,4.281596195,4.353315134,4.468165229,4.538094233
440556,"PRDM16-DT",3.986858781,3.41425518,2.888014382,3.011334163,3.18399946,3.698097322,4.222901395,3.792850456,4.333662239,3.713993548,4.621629385,4.784844037
63976,"PRDM16",5.214955829,4.916178024,4.919897185,4.908907686,5.18601282,5.275344554,5.519719909,5.304920602,5.685592182,5.55167771,6.127137094,6.054673425
27237,"ARHGEF16",1.779917302,1.334677042,3.404943985,3.373791733,2.391802427,2.50056514,3.315338641,3.303224051,2.800131897,2.537428119,2.834833857,2.652556126
1953,"MEGF6",6.298736277,6.097376185,6.989828851,6.456433732,6.865562002,6.866641216,6.664769556,6.41187197,6.181407172,6.105526943,6.964900605,6.965228121
127262,"TPRG1L",5.555879654,5.561180903,5.711053381,5.806846785,5.374188403,5.348908214,5.693378208,5.669136016,5.625595041,5.545820144,5.419675465,5.411556301
49856,"WRAP73",3.794393458,3.356471014,3.807184654,3.836435061,3.530032521,3.561021463,3.770106215,3.803457366,3.442560958,3.353936625,3.619472324,3.428615223
57212,"GFOD3P",5.132216757,4.936040057,5.148196114,5.182070007,5.109354957,5.14284481,5.302476058,5.332646734,5.36705896,5.184165981,5.26120095,5.099551241
148870,"CCDC27",1.20726027,0.628117404,0.486845519,0.52317328,1.318949497,1.090760187,1.603147944,1.56927839,0.571051543,0.200562482,0.594538602,0.291328428
388588,"SMIM1",0.297382679,0.752806244,0.8749082,1.267097723,0.700782544,0.561991054,1.342011837,1.235057106,1.073834225,0.656975435,1.083603539,1.476087047
57470,"LRRC47",6.732759764,6.500795767,6.438205759,6.473588689,6.48051873,6.428141522,6.883369849,6.805296707,6.45495153,6.389286957,6.690259008,6.597046359
9731,"CEP104",5.263089818,5.308689771,5.189392718,5.231002618,5.097191357,5.171906352,5.273063153,5.375929182,5.284810297,5.296567362,5.052908449,5.053756307
1677,"DFFB",1.598859191,1.072880112,2.018109151,1.887386507,1.514560527,1.781139994,1.754200951,1.90096617,1.341328721,1.630976549,1.855679174,1.549920371
339448,"C1orf174",3.636298084,3.709206684,3.829302085,3.828251161,3.659755166,3.615886745,3.876870343,3.710710926,3.275146428,3.160511092,3.419115976,3.479886261
261734,"NPHP4",2.850864505,2.735803185,2.778601102,2.882889039,3.206821412,3.093344128,2.887031316,3.032742114,2.529536044,2.756129615,2.834833857,2.971951573
8514,"KCNAB2",1.555340466,0.867570579,1.373392582,1.33798283,1.092592963,1.090760187,1.191272889,1.54420071,1.840799801,1.586018887,1.472762449,1.450611685
6146,"RPL22",6.303676152,6.838165246,6.36344376,6.568763922,5.983778507,6.269747882,6.815193649,7.030792736,6.477497996,6.678096763,6.31890934,6.583192641
102724450,"RNF207-AS1",0.85913726,0.392880932,0.245033612,-0.198460646,-0.039053943,-0.53107945,0.399926409,-0.478967017,1.228515027,0.933098535,0.058346304,0.732920867
388591,"RNF207",7.684559337,6.98733717,8.541090397,8.144663647,8.013895765,7.937743052,7.540842439,7.330314529,7.762779101,7.654752345,7.676370799,7.607482435
23463,"ICMT",7.079945017,7.124925651,7.071543481,7.269021775,7.312200096,7.33568008,7.101623553,7.153498384,7.190292886,7.393702131,7.034123972,7.173729033
387509,"GPR153",2.895174818,3.043087115,3.635810628,3.699572026,4.036166194,4.196770544,3.960823428,3.958611308,3.691640144,3.599902264,3.070414278,3.124731203
11332,"ACOT7",4.622375521,5.118999951,5.191528713,5.393741217,5.225662779,5.026163657,4.869695926,5.230235274,4.571951315,4.892640703,4.510315734,4.810104935
83715,"ESPN",0.668062581,-1.2196626,-1.223572981,-0.977500586,-0.549042109,-0.674196756,0.898685952,0.799295274,-1.043903276,-1.196163605,-0.395851475,-0.759351092
8718,"TNFRSF25",3.697631773,3.034923946,4.310142819,3.630655739,4.152411154,4.324618127,4.193456091,4.081359398,3.172147213,3.160511092,3.710098452,3.859657864
57449,"PLEKHG5",6.054922485,5.731227053,6.527998986,6.13758379,6.444966023,6.545841565,6.494805598,6.382107126,5.943010741,5.94344339,6.077934399,6.158631611
79707,"NOL9",5.19736836,5.043701415,5.009795047,4.952856658,4.979532391,4.936635648,5.130150347,5.117871641,5.051852163,5.068403622,5.234507187,5.10772364
3104,"ZBTB48",4.01524266,3.667572484,4.310142819,3.888527908,4.187255911,4.247292224,4.200051625,3.9005143,3.728408163,3.63894383,4.124857806,4.183392268
9903,"KLHL21",7.302727653,7.216194218,7.730368806,7.73788022,7.688671337,7.504074377,7.345712142,7.317421029,7.415158972,7.336322441,7.781532535,7.721708553
148479,"PHF13",4.978012552,5.103470936,4.883366063,5.059829661,5.12141686,5.195256111,5.0392814,5.228268492,5.29535149,5.263042927,5.444733344,5.49647986
90326,"THAP3",3.059944105,3.137603722,3.426867576,3.513047531,3.218098418,2.87937623,3.357249569,3.404238557,2.886329018,2.873022477,3.070414278,3.148692481
55735,"DNAJC11",5.968393632,5.859257374,5.89923944,5.889796503,5.667386816,5.783141953,6.088565157,6.127368796,5.860231696,5.693534302,5.619959279,5.651260615
23261,"CAMTA1",5.263089818,5.378092666,4.548777371,4.774809127,4.541599818,4.60976436,5.105770422,5.359850049,5.106746632,5.142078791,4.701767765,4.839845509
9341,"VAMP3",6.399079553,6.63646389,5.836470031,6.004095846,5.935064433,5.789974617,6.2773754,6.446120913,6.18330025,6.212926646,5.954696348,5.935769151
8863,"PER3",3.572240676,3.375990694,2.503972799,3.054069029,2.834296808,3.836532563,3.513685194,3.798163659,3.133503891,3.073616099,2.75694471,2.840819989
3604,"TNFRSF9",3.410688597,3.873859534,2.90893541,1.855527102,3.273197944,2.716782547,2.9895738,2.920289675,1.782049432,1.695890579,2.564607294,2.409784715
11315,"PARK7",7.034115124,7.168019359,6.953789434,6.966572251,6.654543726,6.717829537,7.014971693,7.127880289,6.990717635,7.05632226,6.855285315,6.922434214
54206,"ERRFI1",5.762549998,6.18574762,5.92128712,5.723255371,5.938477348,6.036846412,6.185641505,6.41187197,5.618616581,6.047636115,5.83660144,5.75636431
50651,"SLC45A1",2.595562091,1.623057759,1.6468232,1.53186661,2.057035769,2.323518086,2.312158724,2.103380146,1.286024297,1.164767852,1.56706623,1.343958346
473,"RERE",7.394723569,7.364843798,7.689390138,7.620753958,7.74091376,7.673445887,7.7931486,7.836608044,7.467753261,7.540102206,7.58810641,7.459281861
2023,"ENO1",10.94452515,10.36973902,9.099573098,9.506177537,9.48664674,10.18999879,10.91662592,10.99529201,9.620915456,9.164497171,9.00748296,9.215048524
80045,"GPR157",1.31556609,1.556184902,1.695798729,2.065045692,2.005901029,1.985435648,1.754200951,1.996505214,1.589916095,1.874755805,2.127359187,2.18106044
9563,"H6PD",6.840359071,6.580075457,6.887481599,6.709079728,6.907960032,6.732977589,6.613813009,6.41792453,7.202011967,6.974744026,6.917021269,6.829754557
80176,"SPSB1",2.699168657,2.715516445,3.518198726,3.765345788,2.54294262,2.892133504,2.837128295,2.920289675,2.76010429,2.815759613,2.674609242,2.707362839
84275,"SLC25A33",2.350265169,2.85187479,2.146972993,2.52610983,2.005901029,2.54970311,2.767786751,2.900664939,2.405280919,2.650919089,2.202740196,2.448908406
199953,"TMEM201",5.40162165,5.031444516,5.007372062,5.319782231,5.404119196,5.506547907,5.782869179,5.710582048,5.241858016,5.00577549,5.273491006,5.354321198
5293,"PIK3CD",2.850864505,2.924372396,3.199535644,3.061070036,3.57458208,3.561021463,4.047491693,3.850246435,3.289278193,2.863635115,3.163918431,2.696566797
22883,"CLSTN1",8.046862375,8.018661237,8.518509645,8.38853435,8.624585963,8.573635473,8.126835422,7.972055355,8.136546583,8.157694294,8.36995196,8.363110754
56998,"CTNNBIP1",5.119199435,5.19423251,4.610744242,4.785416134,4.419912793,4.617467198,5.091651798,5.249757027,5.02887481,5.134292893,5.019941267,4.984438078
84328,"LZIC",4.433982155,4.602135149,3.990101384,4.514144738,4.169938729,4.296104385,4.836215256,5.105067149,4.319960654,4.34995757,4.15173762,4.333796683
64802,"NMNAT1",5.139602831,5.037585982,4.688424022,4.713924135,4.939215362,4.550643579,5.052097675,5.014389443,4.892040546,4.744525938,4.949470165,4.698198417
10277,"UBE4B",6.446005344,6.555319485,6.811743564,6.80237819,6.668997297,6.701615148,6.758792205,6.775302389,6.740509355,6.817717382,6.776673177,6.77756461
23095,"KIF1B",7.78659013,7.874863073,7.805857611,7.899420319,7.783286236,7.785380515,7.926395633,7.996816856,7.971351998,8.01314482,8.062171035,7.903449697
5226,"PGD",6.798977219,6.826389197,6.811049099,6.797146422,6.726393182,6.772324139,7.212606686,7.2704087,7.029118113,6.992079205,6.937026487,7.043995845
378708,"CENPS",0.447761369,0.792084176,-0.517580976,0.046964992,-0.15066012,0.561991054,0.399926409,0.467055057,0.079675926,0.656975435,-0.150951764,0.553094954
1676,"DFFA",5.430512788,5.296790945,5.114820569,4.988178954,5.088000881,5.034818317,5.476909889,5.405820445,5.258115346,5.035340581,5.093085489,5.045271494
5195,"PEX14",5.069794224,4.548668024,5.108051796,4.978967134,5.002540634,4.883322879,5.393047426,5.202453283,4.924092635,4.681811248,4.990463768,4.973299799
54897,"CASZ1",7.455540328,7.276725264,7.653425351,7.664505657,7.838218405,7.766884661,7.665521219,7.627922539,7.612820572,7.547082969,7.771664152,7.639190257
148345,"C1orf127",0.187649573,-0.497314882,0.741314792,0.848584995,0.634994093,-0.281477194,0.445046535,0.666153844,0.475408124,-0.060262244,-0.395851475,0.171695254
23435,"TARDBP",6.961477684,7.115763302,6.921981586,7.058207888,6.967639232,6.974791573,6.963568518,7.032484366,7.024901521,7.133045158,7.097710999,7.102418182
10747,"MASP2",1.661770704,1.195130882,1.918464251,1.551884891,1.439467936,1.753442291,1.365671972,1.641997448,1.761922012,0.933098535,2.031373666,1.832288264
6723,"SRM",5.130364316,5.291661252,5.304389625,5.557402843,5.406585624,5.383200449,5.552303156,5.877995487,5.043539042,4.883380537,4.945086505,5.230683087
5394,"EXOSC10",6.387493485,6.209515294,6.2583434,6.266589783,6.166596727,6.25253745,6.455379251,6.526747168,6.111547174,6.129223772,6.144447157,6.197438699
2475,"MTOR",7.447007613,7.272825773,7.433285951,7.455912588,7.356246709,7.326897729,7.463804422,7.47997633,7.441498058,7.396959529,7.367541162,7.354150585
29914,"UBIAD1",4.83520637,4.698308991,4.660938666,4.757674018,4.952779945,4.930464853,5.215633421,5.126345265,4.951010236,4.960259829,4.873073522,4.918605355
26232,"FBXO2",4.167523863,3.523311898,3.34479811,3.748097235,3.026148186,3.136871327,4.310844767,4.063820442,2.949982604,2.825462656,3.965175095,3.854810622
93611,"FBXO44",5.448466156,5.033494578,5.448888449,5.290295425,5.322881071,5.235856006,5.617806889,5.445300341,5.033079822,4.700386339,5.364936927,5.431226759
26270,"FBXO6",1.510468064,1.623057759,1.6468232,1.242673673,1.400403168,1.606367492,1.874527967,1.68851715,1.19887723,1.195023427,1.115163047,1.002053797
10459,"MAD2L2",4.078096766,3.869275656,3.551841959,3.649357688,3.778769772,4.050804134,4.340997672,4.511537623,3.702241258,4.140496514,3.725516658,4.128220455
57085,"AGTRAP",4.035180317,3.749673003,4.085074614,4.170091264,4.349873338,4.212113678,4.364674309,4.299367986,3.935772042,3.760256624,4.38968999,4.330308814
4524,"MTHFR",6.312688892,5.969369524,6.592462934,6.548980087,6.85386149,6.712444963,6.542295659,6.390046011,6.480580383,6.285901786,6.514281929,6.402340246
1185,"CLCN6",5.881857726,5.736270421,6.2326431,6.001368753,6.137195946,6.200921199,6.106229476,6.032501551,6.047515311,5.838342289,6.11645556,6.12480444
4878,"NPPA",12.43289807,12.32254203,13.31937909,13.33602092,13.29077556,13.14561372,12.18021725,12.17289806,11.73233887,11.70154884,11.54484841,11.76116178
4879,"NPPB",10.48514262,10.08991612,10.98975947,10.93161926,11.11755081,11.1035727,10.21782924,10.20302013,9.751216968,9.442737863,9.50085705,9.765433792
90231,"KIAA2013",6.800142888,6.641176972,6.585170116,6.757291462,6.998214123,7.020534619,6.987117541,6.93696964,6.641395118,6.553732936,6.85470116,6.938559462
5351,"PLOD1",9.025180372,8.799581753,9.099999577,8.935633764,9.284257192,9.250507653,8.96907789,8.845451543,8.542076462,8.432872153,8.72445001,8.834625428
9927,"MFN2",9.352250654,9.109375833,8.906337253,8.949612363,8.820886715,8.776465702,9.074911144,9.029792123,8.921161953,8.78924965,9.016520532,8.887647041
60672,"MIIP",5.143281735,4.632207609,4.715395518,4.581424727,4.56386867,4.357187169,5.29940805,4.960909741,4.270953644,4.277581145,4.797276247,4.643035685
55187,"VPS13D",6.712472747,6.614035303,6.885503878,6.808631371,6.611362849,6.706137455,6.399883521,6.366991207,6.83866525,6.724210326,6.816814565,6.543829776
9249,"DHRS3",4.181903935,3.789035177,3.578202845,3.428953664,3.088920467,3.189496169,3.503056663,3.170220646,4.156122908,3.588550686,4.828550703,5.068485704
126755,"LRRC38",1.598859191,1.556184902,0.541456987,0.911912871,0.336982781,-1.011676343,-1.67381945,-0.963140165,-1.547629417,-1.36245405,0.502071854,-0.759351092
10630,"PDPN",6.319208426,6.469337681,6.286594445,6.594325191,6.003464609,6.052557707,5.449493835,5.728781688,6.130313507,6.304233771,6.539944004,6.78904433
7799,"PRDM2",5.624604774,5.8122688,5.543902752,5.660106173,5.506542946,5.674723004,5.73825115,5.764506353,5.739338392,5.697502529,5.862401913,5.702073089
23254,"KAZN",3.207809319,3.323339599,3.462682413,3.225887627,3.240391382,3.470353923,3.20162068,3.068359319,3.442560958,3.29927876,3.925672625,3.701259697
55092,"TMEM51",3.889458904,4.246834095,3.53175031,3.630655739,3.684356506,4.095613883,4.226136305,4.14111915,3.6151676,3.780351219,4.032837217,4.251361667
79180,"EFHD2",3.885071239,3.729581719,2.696754357,2.967294681,2.727869818,3.104349663,3.972427647,4.102987436,3.40411744,3.285284494,3.078441968,3.195453205
842,"CASP9",4.571401766,4.285193598,4.548777371,4.405574451,4.204367691,4.062137725,4.216409734,4.005299935,4.594889072,4.060589408,4.607829272,4.47946918
23341,"DNAJC16",5.696478035,5.7894015,6.198002158,6.033758485,6.048380371,6.093176458,5.527607264,5.576319509,6.087487987,6.077379539,6.288954021,6.100439713
84301,"DDI2",2.130644289,2.620521267,2.517658037,2.546207595,2.057035769,2.360708388,2.171579842,2.531107319,2.599256668,2.617799271,2.598497392,2.448908406
6248,"RSC1A1",1.990628943,2.069164496,2.111314121,2.198021269,1.952887064,2.205823904,2.158093731,1.860905699,2.269306816,2.177168278,1.997904905,1.6651531
23207,"PLEKHM2",7.197402918,6.95633594,7.103656679,7.11060392,7.042498397,6.958963206,7.285353461,7.148307018,7.112451943,7.054260667,7.160032507,7.087516471
284723,"SLC25A34",1.059335785,-0.087797498,1.109879967,0.815847172,0.937499123,1.134364248,0.689623504,0.618895387,0.703586052,-0.37888215,0.502071854,0.553094954
54751,"FBLIM1",7.704928725,7.534034436,7.676866074,7.431471292,7.562745806,7.504074377,7.742936081,7.689617855,7.219183358,7.136459609,7.443705969,7.243999441
440567,"UQCRHL",4.805331429,5.053836547,4.670158756,5.061576118,4.637110409,5.029054316,5.457773494,5.44868286,4.818427288,4.819269767,4.533860116,4.687333317
729614,"SPEN-AS1",4.078096766,3.640927455,3.337100458,3.407141329,3.592023723,3.364478015,4.163397267,3.996082303,3.862050225,3.755188936,3.725516658,3.504854299
23013,"SPEN",6.253499335,6.251510762,6.453416457,6.30026295,6.459292412,6.734749301,6.536444191,6.50416718,6.377696667,6.458734167,6.473771305,6.404829609
7709,"ZBTB17",4.798348463,4.554390369,4.942902247,4.967834744,4.872982389,5.029054316,5.096962486,4.97270558,4.67241553,4.562140522,4.701767765,4.86657939
27129,"HSPB7",10.663572,10.40698196,10.2151767,10.4004123,10.28203974,10.41370987,10.91800181,10.92277062,10.84250051,10.54156097,10.41998771,10.45968462
1187,"CLCNKA",1.940765438,1.665977399,2.476206607,2.223206418,1.439467936,1.476858322,2.000777264,2.050932116,1.678480971,1.758009135,1.176283517,1.982055597
1188,"CLCNKB",2.946611016,2.933183707,2.129253726,2.546207595,2.222955327,2.702368273,3.120502387,3.085843514,3.061225255,3.073616099,2.231823287,2.850592234
348487,"FAM131C",1.440428836,0.443096927,0.486845519,0.60209335,0.49366966,1.17668899,1.521244366,1.54420071,1.228515027,0.200562482,0.182711528,0.454012222
1969,"EPHA2",8.151262285,7.986746723,8.975216933,8.603538864,9.085598545,8.924106145,8.469193622,8.279689902,8.121321869,8.069603988,8.580139449,8.46721719
128272,"ARHGEF19",-0.129905678,0.048196866,0.741314792,1.030793686,0.49366966,0.901833854,1.365671972,1.439289368,0.703586052,1.133864154,0.549045911,1.198497402
79363,"CPLANE2",2.658614445,2.609569529,2.09314863,2.376993478,2.4881037,2.449694344,2.666650089,2.479126965,2.587868043,2.452314045,2.553131343,2.674729278
54455,"FBXO42",5.150611519,5.168345011,5.014628844,5.224781213,5.19745301,5.235856006,5.394485839,5.359850049,5.128525689,5.072483729,5.065079477,5.072666629
26099,"SZRD1",6.892111867,7.097752093,6.726661958,6.837459771,6.704510132,6.759327492,7.148411059,7.21189388,6.825997669,6.992617588,6.839429526,6.900257615
55707,"NECAP2",4.460765226,4.656354473,4.790594987,4.541934913,4.653816522,4.546614701,4.712507151,4.795428491,4.163813623,4.259799959,4.455892521,4.3162724
114819,"CROCCP3",2.912524778,2.146971183,3.208001166,2.575838842,3.026148186,3.147550983,2.981939552,2.354835144,2.749921423,2.683295609,3.117923748,2.728715538
55672,"NBPF1",4.234587592,4.426061675,4.721321318,4.740332944,4.395287203,4.666557479,4.45291791,4.431742521,4.167643662,4.526892726,4.396127509,4.553133958
