Entrez_ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
653635,0.027203638,3.815911356,0.24704792,0.805403568,0.999937067,-4.825641558
729737,-0.180058736,3.611066469,-1.014240803,0.31304083,0.999937067,-4.639710983
102723897,-0.087651737,3.738780581,-0.803077646,0.423932032,0.999937067,-4.710396144
100132287,-0.171994198,2.716250327,-1.04726718,0.29763024,0.999937067,-4.610210911
102465432,-0.065739526,5.876734289,-0.318219617,0.751015966,0.999937067,-4.941194832
100133331,-0.264683038,2.814028681,-1.921453729,0.057668245,0.999937067,-4.212714057
100288069,0.146984714,0.005686323,0.523775651,0.601652851,0.999937067,-4.653663768
79854,0.249529698,0.308362635,0.86403245,0.389743682,0.999937067,-4.622029947
643837,0.010488705,5.622428419,0.085256196,0.932236909,0.999937067,-4.959805931
100130417,0.168070314,0.252866454,0.460799393,0.645994372,0.999937067,-4.658247761
148398,-0.082574937,0.908646859,-0.233273105,0.816050608,0.999937067,-4.684688095
26155,0.089109041,6.684079437,1.058986181,0.292287885,0.999937067,-4.682609975
339451,-0.083066689,4.054823131,-0.483062393,0.630161443,0.999937067,-4.814578423
57801,-0.042430106,5.979831384,-0.226610266,0.82121309,0.999937067,-4.964568671
9636,0.058529879,3.745990772,0.264246795,0.792161446,0.999937067,-4.815199442
375790,0.11862599,10.0974329,0.797903805,0.426913811,0.999937067,-4.768436898
54991,-0.015715779,3.399961785,-0.106646275,0.915294209,0.999937067,-4.834672004
51150,0.085984426,8.49081391,0.844551994,0.400480209,0.999937067,-4.778953255
126792,-0.034949127,6.211809478,-0.353416595,0.724558228,0.999937067,-4.948166882
388581,0.054978574,0.144455397,0.189563788,0.850054892,0.999937067,-4.669842208
118424,0.027627088,5.841288127,0.220856246,0.825677749,0.999937067,-4.953473999
6339,-0.026199033,2.956464716,-0.093933108,0.925359875,0.999937067,-4.765305501
116983,-0.002926174,6.48234446,-0.020640047,0.983576029,0.999937067,-4.985862226
126789,0.06424769,2.929654571,0.390624065,0.69694862,0.999937067,-4.779735218
54973,-0.055663505,6.071405357,-0.734625424,0.464374878,0.999937067,-4.831082332
80772,0.092225324,4.871429268,0.848527386,0.398274654,0.999937067,-4.749666362
83756,-0.155972105,0.750659252,-0.4970703,0.620286464,0.999937067,-4.665556159
1855,0.00901686,5.987221876,0.092099089,0.926813003,0.999937067,-4.972304191
54587,-0.072793337,4.562730098,-0.425795218,0.671218977,0.999937067,-4.86173127
54998,0.023591255,5.907405796,0.232134107,0.816932556,0.999937067,-4.956061518
81669,0.032821047,7.542892876,0.216459612,0.829093058,0.999937067,-4.972110463
148413,0.008934937,3.813907526,0.098838806,0.921474253,0.999937067,-4.839371864
55052,0.047206395,5.565462683,0.484360634,0.629243374,0.999937067,-4.897073209
64856,-0.023693108,3.882356854,-0.098116925,0.922045911,0.999937067,-4.858657618
219293,0.115653602,0.494230169,0.547324688,0.585437598,0.999937067,-4.663412503
83858,-0.013475458,4.936205678,-0.107338207,0.914746751,0.999937067,-4.921556295
55210,0.092244282,5.373485937,0.869884539,0.386553392,0.999937067,-4.760581948
339453,0.065709951,1.619327343,0.349154099,0.727745374,0.999937067,-4.711173396
29101,-0.048814522,6.363927195,-0.497520603,0.619970157,0.999937067,-4.916703008
643988,-0.248211652,3.64730375,-0.767212008,0.444855651,0.999937067,-4.724966241
142678,-0.036451347,6.956657996,-0.24676561,0.805621415,0.999937067,-4.972274882
8510,-0.064669545,4.907379689,-0.283772985,0.777201119,0.999937067,-4.911478621
984,-0.02103631,5.97212873,-0.302836,0.762676134,0.999937067,-4.947164325
728661,-0.130287668,6.783076798,-1.59615972,0.11377032,0.999937067,-4.300530404
8511,-0.012266067,5.722070765,-0.052684741,0.958093585,0.999937067,-4.970077199
728642,-0.030256508,5.692710846,-0.327588745,0.743942544,0.999937067,-4.928679294
9906,-0.115630967,5.611413743,-1.038514307,0.301663412,0.999937067,-4.678503726
65220,-0.038535064,5.606149128,-0.478348821,0.633499583,0.999937067,-4.900034046
2782,-0.011042438,8.266836187,-0.087652286,0.930337311,0.999937067,-4.963450485
105378949,0.021964097,-0.054421449,0.083910693,0.933303783,0.999937067,-4.664375347
5590,-0.081660029,5.003162108,-0.595763735,0.552748046,0.999937067,-4.848634215
100506504,0.119448458,1.05872996,0.522749426,0.602364141,0.999937067,-4.674265203
199990,-0.028045191,4.994265242,-0.266801345,0.790199676,0.999937067,-4.907184804
6497,0.04692153,6.537220044,0.354369061,0.723846712,0.999937067,-4.954315691
79906,0.04125899,2.367761166,0.25715648,0.797613435,0.999937067,-4.744045155
100129534,0.1769363,0.349211782,0.602678061,0.548157054,0.999937067,-4.646816691
11079,0.091974714,7.07464537,1.447579781,0.151022552,0.999937067,-4.420963986
5192,-0.08058609,3.818259888,-0.518540617,0.605285339,0.999937067,-4.796131072
55229,-0.019342607,5.663331141,-0.244074901,0.807698494,0.999937067,-4.945006171
127281,-0.056511969,4.181960775,-0.26401018,0.792343223,0.999937067,-4.877581399
440556,-0.175991438,3.585987856,-0.670489532,0.504170476,0.999937067,-4.733734771
63976,-0.222047908,4.893051649,-0.999838543,0.319925401,0.999937067,-4.679728233
27237,-0.10943979,2.931263642,-0.582701695,0.561472962,0.999937067,-4.73623768
1953,0.070918885,6.502576921,0.440152653,0.66082511,0.999937067,-4.934578247
127262,0.006209628,5.665550175,0.038696468,0.96921349,0.999937067,-4.96073575
49856,-0.101874442,3.66726967,-0.743216974,0.45918207,0.999937067,-4.728980041
57212,-0.024407038,5.171007961,-0.299158731,0.765471593,0.999937067,-4.911515739
148870,-0.560450985,0.664607878,-2.083661501,0.039872518,0.999937067,-4.346990677
388588,0.001800517,0.697325379,0.00650805,0.994820994,0.999937067,-4.69920751
57470,0.029716802,6.60264376,0.391255638,0.696483342,0.999937067,-4.946285857
9731,0.040168767,5.259901229,0.287326328,0.774487485,0.999937067,-4.914481083
1677,0.032563245,1.613902447,0.183315762,0.854940457,0.999937067,-4.719586547
339448,-0.013810192,3.542317134,-0.132422483,0.894929855,0.999937067,-4.840277855
261734,0.045386588,2.802430162,0.283158877,0.777670385,0.999937067,-4.771824354
8514,-0.157875971,1.442144245,-0.371082447,0.711401331,0.999937067,-4.686690824
6146,-0.009134942,6.660572584,-0.087372356,0.930559216,0.999937067,-4.987874722
102724450,0.164371549,0.032539094,0.505909194,0.614090863,0.999937067,-4.664321638
388591,-0.125349504,7.170939156,-0.346332122,0.729858056,0.999937067,-4.951275922
23463,-0.027450481,7.167551661,-0.207998258,0.835675033,0.999937067,-4.976384335
387509,0.00222161,3.921804624,0.009379325,0.992536135,0.999937067,-4.838265058
11332,0.086481413,5.156441133,0.430469623,0.667827863,0.999937067,-4.88816614
83715,-0.37820802,0.308292765,-0.567770897,0.57152829,0.999937067,-4.639890965
8718,0.094850974,3.709641478,0.478535895,0.633366952,0.999937067,-4.79234945
57449,0.028382231,6.114606222,0.193296143,0.847139198,0.999937067,-4.971042461
79707,0.088325602,5.071203798,1.121343952,0.264964416,0.999937067,-4.622495265
3104,0.066938828,4.047796761,0.674659381,0.501528715,0.999937067,-4.763005529
9903,-0.032382848,7.522509658,-0.270325037,0.787495868,0.999937067,-4.964687433
148479,0.059193419,5.257957818,0.404164288,0.686999206,0.999937067,-4.906719909
90326,-0.034853913,3.042683943,-0.279424138,0.780526025,0.999937067,-4.783988407
55735,0.032133117,5.786721332,0.311900158,0.75579905,0.999937067,-4.941885891
23261,-0.054855691,5.072636377,-0.476402645,0.634880078,0.999937067,-4.873597811
9341,-0.02433691,6.30730214,-0.259608746,0.795726653,0.999937067,-4.966503568
8863,-0.313553208,2.8278315,-0.970695589,0.334161783,0.999937067,-4.639560383
3604,0.325309106,2.620756676,1.22719775,0.222776941,0.999937067,-4.548072341
11315,0.040688135,7.024625729,0.418157274,0.676774669,0.999937067,-4.941259888
54206,-0.035510986,6.215762357,-0.210031257,0.834092505,0.999937067,-4.976813216
50651,-0.104407475,1.743749038,-0.399641996,0.690316189,0.999937067,-4.702564916
473,-0.09463068,7.519682698,-1.321080192,0.189643871,0.999937067,-4.514034595
2023,-0.162481809,9.84273038,-0.758542356,0.450001826,0.999937067,-4.786420751
80045,0.283811472,1.8013328,0.983618361,0.327798531,0.999937067,-4.61689543
9563,0.025269464,6.674507579,0.3149026,0.753525357,0.999937067,-4.962174465
80176,-0.120249669,3.063682563,-0.365412911,0.715614518,0.999937067,-4.774104773
84275,-0.015175728,2.521912619,-0.091446422,0.927330184,0.999937067,-4.768819933
199953,-0.030039898,5.364520406,-0.24684496,0.805560183,0.999937067,-4.931566413
5293,-0.128698173,3.606993429,-0.716573352,0.475393132,0.999937067,-4.725434654
22883,0.094975842,8.220823754,0.977061217,0.331017262,0.999937067,-4.716889179
56998,-0.051332824,5.10383406,-0.481424969,0.631320198,0.999937067,-4.875042422
84328,-0.125527714,4.359647132,-1.168055713,0.24570368,0.999937067,-4.58505418
64802,0.077078173,4.927795676,0.977171406,0.330963002,0.999937067,-4.688507836
10277,-0.024827718,6.593101261,-0.326895073,0.744465503,0.999937067,-4.960087568
23095,-0.089297791,7.879850428,-0.935515225,0.351891862,0.999937067,-4.741790242
5226,0.108589755,7.222903366,0.854803613,0.394807759,0.999937067,-4.7887324
378708,0.285258215,0.188708444,1.195939297,0.23469303,0.999937067,-4.568632634
1676,0.019169377,5.253206456,0.152274973,0.879292594,0.999937067,-4.931622506
5195,-0.023249137,4.859777638,-0.158715467,0.874229544,0.999937067,-4.913665151
54897,-0.04903277,7.406850738,-0.295013086,0.768626833,0.999937067,-4.961779115
148345,-0.338357057,0.189157829,-1.021952554,0.309395489,0.999937067,-4.597374919
23435,0.068654885,7.053283958,0.806137168,0.422174611,0.999937067,-4.810808254
10747,0.017518117,1.644724915,0.084184523,0.933086648,0.999937067,-4.721091634
6723,-0.075224674,5.404966833,-0.566188635,0.572598962,0.999937067,-4.87151624
5394,-0.073727637,6.200835265,-1.171342584,0.244386951,0.999937067,-4.612907185
2475,-0.016569752,7.265192143,-0.214921346,0.830288763,0.999937067,-4.975327502
29914,0.060998128,4.942607455,0.430184582,0.668034454,0.999937067,-4.882089656
26232,-0.000780092,4.198873845,-0.002442403,0.998056361,0.999937067,-4.843133905
93611,-0.039293857,5.473426016,-0.246207897,0.806051825,0.999937067,-4.922395527
26270,-0.22158605,1.601393922,-1.572402721,0.119177722,0.999937067,-4.445639664
10459,-0.088421319,4.063683717,-0.715688447,0.475936963,0.999937067,-4.759931824
57085,-0.09476842,4.336693839,-0.516842271,0.60646593,0.999937067,-4.810271412
4524,-0.097596117,6.350449778,-0.902444083,0.3691006,0.999937067,-4.764623412
1185,0.041366356,5.952364773,0.513747953,0.608619601,0.999937067,-4.902803722
4878,0.046449932,12.40377392,0.195057319,0.845764114,0.999937067,-4.846042246
4879,-0.143504041,10.30969113,-0.379075637,0.705476578,0.999937067,-4.869674764
90231,0.022126238,6.949641062,0.248271432,0.804459611,0.999937067,-4.973040738
5351,0.044119631,8.830168839,0.29760778,0.766651559,0.999937067,-4.930820027
9927,-0.023400516,8.860908113,-0.259463844,0.795838108,0.999937067,-4.934507294
60672,-0.002433989,4.558353813,-0.015375563,0.987764763,0.999937067,-4.890764882
55187,-0.07890365,6.476002608,-0.588910613,0.557317225,0.999937067,-4.891632392
9249,0.054865237,4.105883732,0.162768226,0.871046224,0.999937067,-4.821952677
126755,-0.133242565,-0.013765345,-0.238699974,0.811851751,0.999937067,-4.662524426
10630,0.080896392,6.181088485,0.489061317,0.625924095,0.999937067,-4.919998446
7799,0.033431652,5.784537766,0.223316194,0.823768316,0.999937067,-4.957941553
23254,-0.222541097,3.333282542,-1.762949926,0.081120635,0.999937067,-4.270383842
55092,0.094373223,3.863452878,0.533583938,0.594874107,0.999937067,-4.780116318
79180,-0.071719065,3.496865787,-0.462818728,0.644551387,0.999937067,-4.793895803
842,-0.018318791,4.360899036,-0.166824029,0.867862637,0.999937067,-4.868691982
23341,-0.004551371,5.903169708,-0.045486914,0.963814565,0.999937067,-4.969330987
84301,0.251607647,2.378614136,1.313652314,0.192122922,0.999937067,-4.517643662
6248,-0.004482659,1.961539624,-0.02589793,0.979393006,0.999937067,-4.742426659
23207,-0.003105125,7.133299669,-0.028637971,0.977213328,0.999937067,-4.989051595
284723,-0.082262546,0.850540013,-0.284171099,0.776896947,0.999937067,-4.688512629
54751,-0.010901117,7.241216256,-0.071708482,0.942984466,0.999937067,-4.985781542
440567,-0.048759467,4.988788428,-0.362405724,0.717852826,0.999937067,-4.89385178
729614,-0.108028532,3.862381685,-0.618370321,0.537809187,0.999937067,-4.760914783
23013,0.060113237,6.46693197,0.499250954,0.618755371,0.999937067,-4.920377881
7709,-0.101043421,4.902487238,-0.91481005,0.362604603,0.999937067,-4.719381588
27129,-0.209652267,10.30959429,-0.806132888,0.422177066,0.999937067,-4.754392455
1187,-0.141308744,2.132582246,-0.478011878,0.633738496,0.999937067,-4.704255191
1188,-0.061969611,2.594995768,-0.349814312,0.727251406,0.999937067,-4.776053199
348487,-0.249446035,0.829825674,-1.147703422,0.253969424,0.999937067,-4.57588579
1969,0.217616314,8.708575265,1.262709457,0.20978041,0.999937067,-4.547662947
128272,-0.237115492,0.742703013,-0.594171647,0.553807871,0.999937067,-4.661134319
79363,0.168902804,2.376087449,0.965453465,0.336765953,0.999937067,-4.629001864
54455,-0.021112951,5.138869667,-0.177959025,0.8591336,0.999937067,-4.92265393
26099,-0.018569688,7.057133272,-0.228908052,0.819431824,0.999937067,-4.974937589
55707,0.041523747,4.609452224,0.287099026,0.774660989,0.999937067,-4.887977265
114819,-0.10899372,2.803284654,-0.546160297,0.586234503,0.999937067,-4.730664659
55672,-0.098483099,4.491095566,-0.885430787,0.378157232,0.999937067,-4.717421785
84809,-0.138212201,3.555375608,-0.978914847,0.330105265,0.999937067,-4.650031729
11209,-0.110665744,1.648187097,-0.533181015,0.595151877,0.999937067,-4.691654085
11223,-0.126725524,1.491289222,-0.404706527,0.686601897,0.999937067,-4.690585033
9696,-0.151127427,3.873284205,-0.659988031,0.510856485,0.999937067,-4.748270997
4237,0.05975637,4.341736037,0.296592148,0.767424551,0.999937067,-4.860414202
23400,0.024711912,6.328850884,0.202314271,0.840103134,0.999937067,-4.972954292
6390,-0.091312485,6.163201132,-0.844033412,0.400768468,0.999937067,-4.78935347
11240,-0.322022651,1.089689215,-1.270340234,0.207061979,0.999937067,-4.550585075
55920,0.122441012,6.470165588,0.738980115,0.461738725,0.999937067,-4.837426818
55160,-0.07984129,6.173102235,-0.506908463,0.613392174,0.999937067,-4.914154052
127707,0.398549033,2.539583631,0.903095452,0.368756604,0.999937067,-4.645057758
8659,0.087118861,6.447858049,0.539314168,0.590930273,0.999937067,-4.907636482
126917,0.295352188,4.54643766,1.787546964,0.077033886,0.999937067,-4.184138709
23352,-0.064452306,8.637204382,-0.582169522,0.561829862,0.999937067,-4.872419169
23065,0.09732021,7.313316601,1.057881003,0.292788892,0.999937067,-4.682328322
51154,0.076161693,4.930442694,0.506239753,0.613859697,0.999937067,-4.86040489
100506730,-0.120530661,1.826645794,-0.709172091,0.479952336,0.999937067,-4.673040828
8574,0.000530756,4.709945673,0.004307975,0.996571766,0.999937067,-4.904360787
54896,0.008382199,5.000178623,0.065058753,0.948263758,0.999937067,-4.927283163
832,-0.021109704,7.284356119,-0.227199843,0.820755954,0.999937067,-4.972933998
440574,0.030021802,5.928109855,0.299815894,0.764971788,0.999937067,-4.952056598
644068,0.018026284,0.744641701,0.099463749,0.920979393,0.999937067,-4.696415674
