"ENTREZID","SYMBOL","87.1_DOX_0.1_48","87.1_VEH_0.1_48","17.3_DOX_0.1_48","17.3_VEH_0.1_48","84.1_DOX_0.1_48","84.1_VEH_0.1_48","90.1_DOX_0.1_48","90.1_VEH_0.1_48","75.1_DOX_0.1_48","75.1_VEH_0.1_48","78.1_DOX_0.1_48","78.1_VEH_0.1_48"
653635,"WASH7P",3.730948276,3.457651004,3.875849966,3.630655739,4.059393767,3.520513861,4.000536048,3.953858255,4.284364848,3.862762005,3.716321849,3.473576145
729737,"LOC729737",3.335209055,3.451530948,4.247230104,4.030828519,4.070133468,3.638776395,3.211479763,3.537281364,2.967701415,3.780351219,3.389933609,3.916588935
102723897,"LOC102723897",3.849826497,3.254702931,3.812615817,3.31643653,3.713918853,3.427179187,3.851258553,3.73861363,4.130433635,3.765306573,3.7847762,3.651815976
100132287,"LOC100132287",1.751824381,1.825924088,3.414294422,3.054069029,3.268119977,3.071077945,2.41403195,2.744297877,2.355693679,2.989805212,2.454053938,3.233295074
102465432,NA,5.818077943,4.426061675,6.497834664,6.328823835,6.064772187,5.835267575,5.582632768,5.419675459,6.032591109,6.019381655,6.005392777,5.450632623
100133331,NA,2.446808559,2.483271593,3.269658988,3.129272688,3.323028195,3.025487327,2.530856557,2.340340017,2.462787082,3.145096331,2.686519032,3.240745778
100288069,"LOC100288069",0.171585031,0.23080836,0.340404107,0.207013671,0.432527041,-0.171199671,-0.079015553,-0.117093898,0.364065748,0.821163261,0.08662232,-0.102201001
79854,"LINC00115",0.811883051,0.172468909,-0.2683688,0.207013671,-0.232274986,0.201039985,0.004170035,-0.379640396,0.299484341,0.369258419,0.975778514,0.774581064
643837,"LINC01128",5.225877213,6.065672392,5.695579354,6.323011108,5.688004846,6.129992726,4.909472969,5.145230887,4.852764959,5.937863158,4.970245039,5.651260615
100130417,"LINC02593",-0.105211992,-0.497314882,1.128455887,1.242673673,1.508178937,0.901833854,-0.586953193,0.756265726,0.299484341,-0.060262244,-0.916933722,-0.883450721
148398,"SAMD11",0.403728128,0.23080836,1.468522911,1.49097697,1.869575998,1.334566326,-0.586953193,0.756265726,1.75350001,0.009496092,0.08662232,-0.44057676
26155,"NOC2L",6.750321727,6.405869171,6.656536911,6.590701192,6.552243079,6.465964639,6.771929732,6.761088733,6.908953807,6.241293109,6.749060069,6.591957822
339451,"KLHL17",3.143078182,3.672842942,4.33292939,4.419260543,4.644954385,4.542574541,4.040495828,4.161875888,3.308535094,3.805082155,3.562338171,4.002372717
57801,"HES4",5.285277741,5.653381199,5.775557008,6.155683842,6.141879424,5.970729539,5.980719193,6.312338184,4.135067421,5.459657663,4.742515235,5.920772575
9636,"ISG15",3.660909371,3.656973451,3.950054196,3.89245821,3.340876157,3.409540899,3.87907331,3.710710926,3.656734568,2.683295609,3.168701617,3.262869764
375790,"AGRN",9.823435059,9.379857141,10.3199749,10.04662643,10.34228124,10.34055157,10.26182374,9.888817265,10.77769955,9.697685766,10.51443833,10.08887638
54991,"C1orf159",3.218157164,3.303089275,3.533726435,3.790838012,3.761077209,3.796378667,3.684733323,3.749625341,1.601076036,3.367283555,2.548956923,3.800387575
51150,"SDF4",8.630904154,8.209810362,8.561644909,8.561730016,8.710130748,8.597930085,8.379780834,8.306269888,8.724958831,8.101400566,8.496789382,8.420620146
126792,"B3GALT6",6.218551167,6.141763394,6.179023408,6.435709514,6.312134269,6.272189841,6.247205238,6.345377805,6.028861102,6.149643938,6.06050665,6.504910572
388581,"C1QTNF12",0.171585031,-1.2196626,0.545794273,-0.070535252,1.268129872,0.797202352,0.839614173,0.297333485,0.485153523,0.259013828,0.012434797,-0.102201001
118424,"UBE2J2",5.789642339,5.608705136,5.792043042,5.75382278,5.777551014,5.618256776,5.847682208,5.857782806,6.051097847,5.450281214,5.703334193,5.627300473
6339,"SCNN1D",2.632098132,1.825924088,3.762015335,3.129272688,3.547129514,3.093344128,2.974202834,2.819382301,2.562477176,1.695890579,3.034567869,2.860298731
116983,"ACAP3",5.956984949,5.687631303,6.815714742,6.812266582,6.726134606,6.694349841,6.557163616,6.52274086,6.152851279,6.11148774,6.254021419,6.249149271
126789,"PUSL1",2.316198571,2.75580861,3.218034931,3.219644077,3.002596686,2.94206358,2.856013263,3.303224051,1.800927892,2.73569238,1.744396266,2.889032432
54973,"INTS11",6.109386151,5.831248271,6.334287453,6.132607745,6.17210282,5.961680511,6.155791538,6.165897641,6.066947204,5.715877959,6.053586964,6.111657981
80772,"CPTP",5.057210029,4.642989474,4.841794498,4.733775924,5.033103599,4.666557479,5.161293147,5.299310855,4.431000511,4.593711521,4.451063692,4.717017644
83756,"TAS1R3",1.049703469,0.392880932,1.308486214,0.942563992,1.41014764,1.25778619,1.623852432,1.17097021,0.843291656,0.369258419,1.051825705,0.600196067
1855,"DVL1",6.03086495,5.92588644,6.012607005,5.881910588,6.141879424,5.921798619,6.197259265,6.43933586,5.581444181,5.69220913,5.664499573,6.066251824
54587,"MXRA8",4.771727022,4.776279852,4.269136888,3.815887602,4.597489069,4.759994309,5.251305885,5.176167715,3.732074179,4.216209084,3.389933609,4.626067013
54998,"AURKAIP1",5.734233313,5.784540797,5.732841657,5.855979537,5.899984176,5.641109151,5.849089238,6.03587883,5.873928434,5.580614023,5.594711971,5.885558307
81669,"CCNL2",7.403616602,7.084465397,7.721157094,7.424362855,7.829437687,7.724269615,7.50016079,7.392230134,7.280239409,7.160616327,7.635887411,7.349850617
148413,"MRPL20-AS1",3.861583177,3.739662335,3.832369322,3.807585971,4.070133468,3.768974767,3.722070964,3.782164984,3.69489611,3.518499037,3.773590332,4.002372717
55052,"MRPL20",5.448780565,5.650712587,5.487082867,5.527386521,5.529725992,5.280205482,5.421739733,5.596281964,5.36380933,5.535511826,5.305364553,5.566340582
64856,"VWA1",3.918971031,4.185469303,2.909455107,3.207075327,3.492287549,3.755075112,4.131186824,4.424889346,2.037108278,3.599902264,2.226867704,4.099822622
219293,"ATAD3C",-0.232739181,0.048196866,0.682670646,0.102310989,1.024861144,0.561991054,0.360477382,0.799295274,0.749707663,1.102283956,0.288719368,-0.44057676
83858,"ATAD3B",4.179101666,4.469109036,5.056458868,5.157783547,5.272773863,5.074534109,4.797329448,4.837322257,4.5008796,4.910984607,4.622956857,4.871387317
55210,"ATAD3A",5.055504999,5.395731064,5.395441576,5.696529165,5.390990047,5.28987848,5.242767282,5.517943107,4.723352594,5.412153869,4.948028439,5.569302593
339453,"TMEM240",0.965047785,1.623057759,1.589535764,1.666490131,2.09664364,2.143168783,1.514604227,2.310905398,0.160942821,1.874755805,0.936196881,2.241729851
29101,"SSU72",6.60402456,6.332003213,6.336882783,6.410578014,6.522249687,6.250061971,6.659345606,6.763806915,6.603477248,6.104531078,6.476420899,6.346458571
643988,"FNDC10",3.696353806,3.640927455,3.66069234,4.016493553,4.586310155,4.550643579,4.131186824,4.650207898,0.542087901,1.893327065,2.87625242,3.902565397
142678,"MIB2",6.769689579,6.33117012,7.069296853,6.684922545,7.260518096,6.794577975,6.98466256,7.083420735,7.177294766,6.367866746,6.929972338,6.787773307
8510,"MMP23B",2.068214985,3.426787754,4.789700981,5.714401534,5.40802156,5.470850821,4.45325565,4.900438974,2.791062487,5.124501056,3.043908703,5.567822347
984,"CDK11B",6.077816807,5.934688536,5.877713934,5.815152658,5.772628071,5.720146585,6.102517368,6.25069667,6.031348844,5.787124992,5.931829421,6.141817167
728661,"SLC35E2B",6.743984009,6.791079079,7.173640381,7.061266232,7.037897778,6.949839839,7.097288607,7.04650467,6.346089878,6.559558527,7.004226338,7.166412211
8511,"MMP23A",3.212047675,4.54292289,5.584941007,6.39680891,6.224718574,6.342428772,5.26190856,5.847569268,3.7919847,5.855018477,3.568823637,6.367030492
728642,"CDK11A",5.258849725,5.279620558,5.830611952,5.73971127,5.814745646,5.627822628,5.860296348,5.83081649,5.464812542,5.254089682,6.052430449,6.110641735
9906,"SLC35E2A",5.154399012,5.099562423,6.063638124,5.994985419,5.701882575,5.641109151,5.414155046,5.438511419,5.701895549,6.035146841,6.048955333,6.136834216
65220,"NADK",5.51479373,5.669290036,5.646211507,5.478545339,5.478242872,5.659880117,5.570742561,5.585567285,5.395052809,5.310453133,5.478963398,5.413205788
2782,"GNB1",8.512079407,8.538510495,8.190684307,8.289366,8.14346895,8.246102808,8.682508464,8.696564282,8.391692454,8.336283128,8.419954946,8.17903911
105378949,"GNB1-DT",0.640504683,-0.087797498,0.44675117,-0.266944921,0.432527041,-1.011676343,0.696882197,1.069163704,0.160942821,-1.766642497,0.720150253,-0.348256875
5590,"PRKCZ",4.947492318,5.274429338,5.224716302,5.220097489,4.894959646,4.821309483,5.427402195,5.597806157,3.999340664,5.106706509,4.61671075,5.26214251
100506504,"PRKCZ-AS1",1.049703469,0.867570579,1.844250189,1.360857802,1.658073265,1.334566326,1.675523109,1.56927839,0.59686047,0.821163261,0.810486807,1.198497402
199990,"FAAP20",4.699325901,4.788470353,4.875507005,4.930093863,5.154129437,4.93355355,5.016032094,5.308648351,4.490068605,4.716119684,4.555983761,4.997691486
6497,"SKI",6.291345961,6.361678612,6.557651308,6.472932641,6.38383343,6.397152444,6.579374504,6.617452595,6.464036638,6.364542917,6.369966714,6.430304592
79906,"MORN1",2.269895167,2.162041356,2.402080463,2.284310437,2.54456745,2.581555924,2.473626439,2.62976586,2.095334047,1.911662299,2.322076362,2.595584854
100129534,"LOC100129534",1.15536444,0.23080836,0.767201049,0.60209335,1.068362319,0.280816688,0.157402123,0.841078513,0.42587965,-0.788422805,0.720150253,0.504404033
11079,"RER1",7.026676318,6.940035557,7.088931677,7.073435188,7.163561604,7.143667672,6.854109654,6.883610597,7.357117368,7.040788021,7.198145583,7.207391958
5192,"PEX10",4.219252862,3.63013011,4.175579087,3.752428744,3.958959635,3.544954646,4.288800895,4.081359398,4.259115991,3.553949999,3.972572449,3.511029371
55229,"PANK4",5.477078679,5.492796183,5.584941007,5.746241431,5.700155142,5.625914525,5.648758728,5.911475068,5.571222442,5.603352332,5.422789636,5.723503642
127281,"PRXL2B",3.722377117,4.540041721,3.677171416,3.888527908,3.993220446,4.181262479,4.521908518,4.880540463,2.447966199,4.353315134,3.142854032,4.538094233
440556,"PRDM16-DT",2.729411001,3.41425518,2.973122798,3.011334163,4.021162438,3.698097322,3.15799027,3.792850456,2.988334849,3.713993548,3.015702786,4.784844037
63976,"PRDM16",4.475345876,4.916178024,4.875507005,4.908907686,5.206176153,5.275344554,5.147636503,5.304920602,3.809483234,5.55167771,4.619837183,6.054673425
27237,"ARHGEF16",2.258083326,1.334677042,4.120409029,3.373791733,2.745530776,2.50056514,3.415188302,3.303224051,3.170902673,2.537428119,3.062410872,2.652556126
1953,"MEGF6",6.17367224,6.097376185,6.862096968,6.456433732,6.866747055,6.866641216,6.845676301,6.41187197,6.254301677,6.105526943,6.974615451,6.965228121
127262,"TPRG1L",5.65425421,5.561180903,5.820756969,5.806846785,5.521924111,5.348908214,5.823550326,5.669136016,5.654269297,5.545820144,5.415611595,5.411556301
49856,"WRAP73",3.610706214,3.356471014,3.847008959,3.836435061,3.887896096,3.561021463,3.613665474,3.803457366,3.860740329,3.353936625,3.650584293,3.428615223
57212,"GFOD3P",5.00692718,4.936040057,5.173365639,5.182070007,5.215880411,5.14284481,5.274529763,5.332646734,4.910663255,5.184165981,5.183879542,5.099551241
148870,"CCDC27",1.849516584,0.628117404,0.767201049,0.52317328,1.068362319,1.090760187,2.013362077,1.56927839,0.485153523,0.200562482,1.08839706,0.291328428
388588,"SMIM1",0.120311912,0.752806244,0.72555486,1.267097723,1.19150931,0.561991054,1.088629226,1.235057106,-0.257907068,0.656975435,-0.236193964,1.476087047
57470,"LRRC47",6.714034197,6.500795767,6.429768302,6.473588689,6.487619395,6.428141522,6.65372058,6.805296707,6.616790613,6.389286957,6.582784645,6.597046359
9731,"CEP104",5.457844861,5.308689771,5.239586817,5.231002618,4.996976467,5.171906352,5.299445678,5.375929182,5.381466966,5.296567362,5.185990441,5.053756307
1677,"DFFB",1.553489604,1.072880112,1.743524463,1.887386507,2.032195271,1.781139994,1.675523109,1.90096617,1.704459804,1.630976549,1.697816774,1.549920371
339448,"C1orf174",3.514696006,3.709206684,3.777382694,3.828251161,3.531671948,3.615886745,3.715914744,3.710710926,2.871015138,3.160511092,3.291418327,3.479886261
261734,"NPHP4",2.487843486,2.735803185,2.81333221,2.882889039,3.110579081,3.093344128,2.867166921,3.032742114,2.274018732,2.756129615,2.306638211,2.971951573
8514,"KCNAB2",2.121339157,0.867570579,1.804799715,1.33798283,1.570017722,1.090760187,1.542701594,1.54420071,1.996943189,1.586018887,1.875738676,1.450611685
6146,"RPL22",6.703729732,6.838165246,6.342920457,6.568763922,6.291632474,6.269747882,6.784485596,7.030792736,6.473215035,6.678096763,6.38658195,6.583192641
102724450,"RNF207-AS1",0.171585031,0.392880932,0.164563244,-0.198460646,-0.460537575,-0.53107945,-1.008177841,-0.478967017,-1.005088563,0.933098535,-1.24064313,0.732920867
388591,"RNF207",5.442271023,6.98733717,7.96518562,8.144663647,7.951716472,7.937743052,7.171145676,7.330314529,4.26335494,7.654752345,4.722294967,7.607482435
23463,"ICMT",7.591830252,7.124925651,7.332492168,7.269021775,7.350265915,7.33568008,7.099063614,7.153498384,8.025892373,7.393702131,7.625814715,7.173729033
387509,"GPR153",3.700723754,3.043087115,3.998942081,3.699572026,4.227121003,4.196770544,4.172233822,3.958611308,4.907958249,3.599902264,3.468340535,3.124731203
11332,"ACOT7",4.258316812,5.118999951,5.146001963,5.393741217,4.481599468,5.026163657,4.936197836,5.230235274,4.415847719,4.892640703,4.31879934,4.810104935
83715,"ESPN",1.345969061,-1.2196626,-0.186580526,-0.977500586,-0.035242904,-0.674196756,1.049998366,0.799295274,3.471292686,-1.196163605,1.54831232,-0.759351092
8718,"TNFRSF25",3.346408403,3.034923946,4.533291676,3.630655739,4.758865011,4.324618127,4.272114818,4.081359398,2.848620051,3.160511092,3.674836844,3.859657864
57449,"PLEKHG5",5.639534327,5.731227053,6.730774877,6.13758379,6.555112846,6.545841565,6.612891052,6.382107126,5.50832277,5.94344339,5.870152718,6.158631611
79707,"NOL9",4.910242127,5.043701415,4.949728431,4.952856658,5.013763012,4.936635648,5.021034094,5.117871641,4.984414795,5.068403622,5.051216135,5.10772364
3104,"ZBTB48",4.020345802,3.667572484,4.190962068,3.888527908,4.428337338,4.247292224,3.943719094,3.9005143,3.968517383,3.63894383,4.393770967,4.183392268
9903,"KLHL21",7.225148872,7.216194218,7.795055953,7.73788022,7.613330883,7.504074377,7.545994594,7.317421029,7.187926141,7.336322441,7.287853642,7.721708553
148479,"PHF13",4.945652475,5.103470936,4.735655753,5.059829661,5.171687798,5.195256111,4.995848845,5.228268492,5.03487768,5.263042927,5.06045014,5.49647986
90326,"THAP3",2.659295581,3.137603722,3.262396261,3.513047531,3.418567277,2.87937623,2.910938745,3.404238557,2.655721685,2.873022477,2.92761726,3.148692481
55735,"DNAJC11",5.856773298,5.859257374,5.866979937,5.889796503,5.858768799,5.783141953,6.059407456,6.127368796,5.848760679,5.693534302,5.746881755,5.651260615
23261,"CAMTA1",5.163925554,5.378092666,4.638018962,4.774809127,4.833252708,4.60976436,5.079743228,5.359850049,5.081235833,5.142078791,4.948028439,4.839845509
9341,"VAMP3",6.71565451,6.63646389,6.04682752,6.004095846,6.060739182,5.789974617,6.367939271,6.446120913,6.584121444,6.212926646,6.384745234,5.935769151
8863,"PER3",2.487843486,3.375990694,2.666999197,3.054069029,2.957034235,3.836532563,2.921677296,3.798163659,1.489707932,3.073616099,0.853618776,2.840819989
3604,"TNFRSF9",2.754849973,3.873859534,2.188788931,1.855527102,2.481603735,2.716782547,3.237498742,2.920289675,0.364065748,1.695890579,1.25851912,2.409784715
11315,"PARK7",7.059371986,7.168019359,6.873463217,6.966572251,6.859026587,6.717829537,7.006263544,7.127880289,7.063400564,7.05632226,6.838329511,6.922434214
54206,"ERRFI1",6.493769451,6.18574762,6.244069763,5.723255371,5.910480181,6.036846412,6.779328761,6.41187197,6.658425179,6.047636115,6.539690456,5.75636431
50651,"SLC45A1",2.867971506,1.623057759,1.938400085,1.53186661,2.381685335,2.323518086,2.558642188,2.103380146,2.655721685,1.164767852,2.275257286,1.343958346
473,"RERE",7.58800202,7.364843798,7.806960623,7.620753958,7.571425224,7.673445887,8.003471144,7.836608044,7.956576173,7.540102206,7.819433769,7.459281861
2023,"ENO1",10.70914176,10.36973902,9.079995794,9.506177537,10.17202452,10.18999879,10.5700343,10.99529201,9.00090753,9.164497171,9.106692526,9.215048524
80045,"GPR157",0.993821835,1.556184902,1.784662422,2.065045692,1.375932211,1.985435648,1.843055241,1.996505214,0.649629411,1.874755805,1.25851912,2.18106044
9563,"H6PD",6.884581109,6.580075457,6.871077753,6.709079728,6.760522719,6.732977589,6.49380973,6.41792453,6.87542262,6.974744026,6.688557816,6.829754557
80176,"SPSB1",2.921371083,2.715516445,3.563579149,3.765345788,2.92189253,2.892133504,3.202701436,2.920289675,2.978055019,2.815759613,2.29103307,2.707362839
84275,"SLC25A33",2.361061961,2.85187479,2.157810044,2.52610983,2.364338165,2.54970311,2.429162942,2.900664939,2.205177184,2.650919089,2.142426982,2.448908406
199953,"TMEM201",5.149612046,5.031444516,5.177232709,5.319782231,5.457941961,5.506547907,5.502641034,5.710582048,4.88062553,5.00577549,4.965337499,5.354321198
5293,"PIK3CD",3.948669352,2.924372396,3.741267531,3.061070036,3.686262557,3.561021463,4.225207349,3.850246435,4.453435405,2.863635115,4.206829158,2.696566797
22883,"CLSTN1",8.14350903,8.018661237,8.496204007,8.38853435,8.484109937,8.573635473,8.117614916,7.972055355,8.278710871,8.157694294,8.246240275,8.363110754
56998,"CTNNBIP1",5.155991144,5.19423251,4.787172793,4.785416134,4.894959646,4.617467198,4.959834125,5.249757027,5.235915394,5.134292893,5.03491303,4.984438078
84328,"LZIC",4.415457173,4.602135149,3.972481532,4.514144738,4.324522402,4.296104385,4.788556534,5.105067149,4.237732386,4.34995757,4.173173949,4.333796683
64802,"NMNAT1",5.364532386,5.037585982,4.863557055,4.713924135,5.054894232,4.550643579,5.026018811,5.014389443,5.167449142,4.744525938,5.287781236,4.698198417
10277,"UBE4B",6.253177984,6.555319485,6.660686277,6.80237819,6.450083207,6.701615148,6.668140858,6.775302389,6.429559613,6.817717382,6.384745234,6.77756461
23095,"KIF1B",7.792480226,7.874863073,7.878476483,7.899420319,7.549047571,7.785380515,7.980223699,7.996816856,8.196584981,8.01314482,8.275032787,7.903449697
5226,"PGD",7.005637996,6.826389197,6.90003137,6.797146422,6.785989948,6.772324139,7.120777679,7.2704087,7.776629577,6.992079205,7.482895269,7.043995845
378708,"CENPS",0.445988837,0.792084176,-0.545880388,0.046964992,-0.589816493,0.561991054,0.29591041,0.467055057,0.364065748,0.656975435,0.288719368,0.553094954
1676,"DFFA",5.557583577,5.296790945,5.283300239,4.988178954,5.286653444,5.034818317,5.464594406,5.405820445,5.673508874,5.035340581,5.516351977,5.045271494
5195,"PEX14",4.881659405,4.548668024,4.985454672,4.978967134,5.309493408,4.883322879,5.030986364,5.202453283,4.855575352,4.681811248,4.725200986,4.973299799
54897,"CASZ1",7.007402955,7.276725264,7.554256266,7.664505657,7.63383592,7.766884661,7.49387814,7.627922539,6.814619244,7.547082969,7.131254253,7.639190257
148345,"C1orf127",0.526968464,-0.497314882,1.221277422,0.848584995,0.49762103,-0.281477194,0.839614173,0.666153844,1.574029564,-0.060262244,0.936196881,0.171695254
23435,"TARDBP",6.91263574,7.115763302,6.84153114,7.058207888,6.859026587,6.974791573,6.879806422,7.032484366,6.916375292,7.133045158,6.961736629,7.102418182
10747,"MASP2",1.41141811,1.195130882,1.657552847,1.551884891,1.741062067,1.753442291,1.365271669,1.641997448,1.679300079,0.933098535,2.05273501,1.832288264
6723,"SRM",5.102500268,5.291661252,5.378746315,5.557402843,5.164188937,5.383200449,5.544928692,5.877995487,4.604754579,4.883380537,4.739643918,5.230683087
5394,"EXOSC10",6.042962075,6.209515294,6.138936301,6.266589783,6.064772187,6.25253745,6.372838577,6.526747168,6.012585361,6.129223772,6.1102616,6.197438699
2475,"MTOR",7.369028029,7.272825773,7.379823834,7.455912588,7.07102319,7.326897729,7.399084166,7.47997633,7.525397426,7.396959529,7.482465953,7.354150585
29914,"UBIAD1",4.590501214,4.698308991,4.569052158,4.757674018,4.9628058,4.930464853,4.975379221,5.126345265,4.539840903,4.960259829,4.647674323,4.918605355
26232,"FBXO2",4.800514418,3.523311898,4.548299746,3.748097235,3.958959635,3.136871327,4.646895911,4.063820442,5.621621943,2.825462656,5.206931271,3.854810622
93611,"FBXO44",5.248439985,5.033494578,5.582026895,5.290295425,5.599960898,5.235856006,5.340039178,5.445300341,5.090808478,4.700386339,5.501173578,5.431226759
26270,"FBXO6",1.734879295,1.623057759,1.901474109,1.242673673,1.599970724,1.606367492,2.129074219,1.68851715,1.934517759,1.195023427,1.4948244,1.002053797
10459,"MAD2L2",3.633742616,3.869275656,3.347225198,3.649357688,3.863408501,4.050804134,4.050315198,4.511537623,3.663165337,4.140496514,3.762317057,4.128220455
57085,"AGTRAP",4.081944394,3.749673003,4.462169583,4.170091264,4.403075522,4.212113678,4.419559227,4.299367986,4.886133657,3.760256624,4.710612,4.330308814
4524,"MTHFR",5.772100383,5.969369524,6.592820289,6.548980087,6.718475015,6.712444963,6.417148275,6.390046011,5.926997541,6.285901786,5.858288934,6.402340246
1185,"CLCN6",5.499825814,5.736270421,6.121982513,6.001368753,5.963285468,6.200921199,5.95612017,6.032501551,5.767529497,5.838342289,5.906450449,6.12480444
4878,"NPPA",12.53355263,12.32254203,13.29353251,13.33602092,13.48226829,13.14561372,12.49938697,12.17289806,10.55655556,11.70154884,10.48800204,11.76116178
4879,"NPPB",10.81295112,10.08991612,11.63728873,10.93161926,11.78632893,11.1035727,10.81082212,10.20302013,8.85159642,9.442737863,9.50421537,9.765433792
90231,"KIAA2013",7.135993845,6.641176972,6.953999285,6.757291462,7.154128768,7.020534619,6.929866318,6.93696964,7.256513311,6.553732936,7.106950548,6.938559462
5351,"PLOD1",9.123849839,8.799581753,9.032088114,8.935633764,9.241343999,9.250507653,8.979927046,8.845451543,8.022457639,8.432872153,8.596368264,8.834625428
9927,"MFN2",9.294196917,9.109375833,9.068199731,8.949612363,8.96478455,8.776465702,9.097504138,9.029792123,8.626792546,8.78924965,8.900894011,8.887647041
60672,"MIIP",5.185912527,4.632207609,5.153873259,4.581424727,5.068348113,4.357187169,5.417952374,4.960909741,4.490068605,4.277581145,5.213154704,4.643035685
55187,"VPS13D",6.750321727,6.614035303,6.922091853,6.808631371,6.336802706,6.706137455,6.567457301,6.366991207,7.015828285,6.724210326,6.991006779,6.543829776
9249,"DHRS3",5.077514751,3.789035177,4.096103208,3.428953664,3.693226493,3.189496169,3.906361934,3.170220646,6.3055576,3.588550686,6.163723054,5.068485704
126755,"LRRC38",3.401137039,1.556184902,2.077321253,0.911912871,1.230328189,-1.011676343,-0.470051933,-0.963140165,0.00767005,-1.36245405,3.745240234,-0.759351092
10630,"PDPN",6.5923126,6.469337681,6.256003217,6.594325191,5.887894487,6.052557707,5.350011564,5.728781688,4.777704311,6.304233771,6.726033459,6.78904433
7799,"PRDM2",5.709509523,5.8122688,5.52247332,5.660106173,5.422760963,5.674723004,5.690170367,5.764506353,5.747999679,5.697502529,5.959240123,5.702073089
23254,"KAZN",3.266123435,3.323339599,3.551712087,3.225887627,3.358506013,3.470353923,3.111849002,3.068359319,3.115705874,3.29927876,3.475261579,3.701259697
55092,"TMEM51",3.785452965,4.246834095,3.709575402,3.630655739,3.838498077,4.095613883,3.938441216,4.14111915,3.809483234,3.780351219,3.992006193,4.251361667
79180,"EFHD2",3.841935145,3.729581719,2.742020234,2.967294681,3.161683293,3.104349663,3.811394365,4.102987436,2.871015138,3.285284494,2.917489552,3.195453205
842,"CASP9",4.394029571,4.285193598,4.60968236,4.405574451,4.473532195,4.062137725,4.220866427,4.005299935,4.529319014,4.060589408,4.826100297,4.47946918
23341,"DNAJC16",5.706253218,5.7894015,6.121982513,6.033758485,5.887894487,6.093176458,5.536220398,5.576319509,6.241466636,6.077379539,6.33329683,6.100439713
84301,"DDI2",2.327545887,2.620521267,2.540612107,2.546207595,1.844772757,2.360708388,2.530856557,2.531107319,2.871015138,2.617799271,2.833801821,2.448908406
6248,"RSC1A1",2.081680543,2.069164496,2.277923759,2.198021269,1.658073265,2.205823904,2.091525331,1.860905699,2.534690209,2.177168278,2.015236383,1.6651531
23207,"PLEKHM2",7.156420222,6.95633594,7.209486838,7.11060392,7.077025627,6.958963206,7.211633782,7.148307018,7.393831103,7.054260667,7.193956191,7.087516471
284723,"SLC25A34",0.711517062,-0.087797498,1.443052788,0.815847172,1.340885565,1.134364248,0.42227806,0.618895387,0.364065748,-0.37888215,1.124064229,0.553094954
54751,"FBLIM1",7.523169725,7.534034436,7.708519717,7.431471292,7.402720215,7.504074377,7.846082268,7.689617855,6.590039879,7.136459609,6.942512407,7.243999441
440567,"UQCRHL",4.62309849,5.053836547,4.722483831,5.061576118,5.154129437,5.029054316,5.319885197,5.44868286,4.361523387,4.819269767,4.408308858,4.687333317
729614,"SPEN-AS1",4.433948761,3.640927455,3.677171416,3.407141329,3.970470545,3.364478015,4.10315865,3.996082303,5.059462283,3.755188936,4.177424037,3.504854299
23013,"SPEN",6.24047773,6.251510762,6.406895702,6.30026295,6.2102271,6.734749301,6.582761416,6.50416718,6.547222803,6.458734167,6.723855752,6.404829609
7709,"ZBTB17",4.87394073,4.554390369,5.243280619,4.967834744,5.16168063,5.029054316,5.119929164,4.97270558,5.174218738,4.562140522,5.055840525,4.86657939
27129,"HSPB7",10.03001834,10.40698196,10.1957311,10.4004123,10.73980943,10.41370987,10.58662978,10.92277062,9.452840497,10.54156097,9.518734025,10.45968462
1187,"CLCNKA",2.349976226,1.665977399,2.234044619,2.223206418,2.07547914,1.476858322,2.236190757,2.050932116,3.324851389,1.758009135,3.053189448,1.982055597
1188,"CLCNKB",0.565815153,2.933183707,1.279998362,2.546207595,1.76769702,2.702368273,1.887553507,3.085843514,0.42587965,3.073616099,0.08662232,2.850592234
348487,"FAM131C",1.229822899,0.443096927,1.128455887,0.60209335,1.068362319,1.17668899,1.42687163,1.54420071,0.231875954,0.200562482,0.62377704,0.454012222
1969,"EPHA2",8.571149371,7.986746723,9.093104115,8.603538864,9.14049973,8.924106145,8.821592324,8.279689902,9.257904291,8.069603988,9.216867754,8.46721719
128272,"ARHGEF19",0.360192026,0.048196866,1.443052788,1.030793686,0.88588631,0.901833854,1.797140677,1.439289368,-0.466709048,1.133864154,0.810486807,1.198497402
79363,"CPLANE2",2.883431275,2.609569529,2.402080463,2.376993478,2.09664364,2.449694344,2.763536637,2.479126965,2.447966199,2.452314045,2.600509836,2.674729278
54455,"FBXO42",5.245451926,5.168345011,5.320492276,5.224781213,5.298118624,5.235856006,5.468261432,5.359850049,5.385361708,5.072483729,5.198591378,5.072666629
26099,"SZRD1",7.197585297,7.097752093,6.849429201,6.837459771,6.852820326,6.759327492,7.150182061,7.21189388,7.676083212,6.992617588,7.294227603,6.900257615
55707,"NECAP2",4.818721811,4.656354473,4.849085221,4.541934913,4.701307604,4.546614701,4.776775709,4.795428491,4.594697244,4.259799959,4.677987285,4.3162724
114819,"CROCCP3",2.828581384,2.146971183,3.465791585,2.575838842,3.100137361,3.147550983,2.900119663,2.354835144,3.038663164,2.683295609,3.61342346,2.728715538
55672,"NBPF1",4.5786785,4.426061675,5.217223168,4.740332944,4.637752903,4.666557479,4.643656431,4.431742521,4.783618908,4.526892726,5.051216135,4.553133958
