Entrez_ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
653635,0.058096722,3.815911356,0.530287983,0.597148067,0.973842345,-7.191188205
729737,-0.031696053,3.611066469,-0.180220972,0.857362495,0.997009452,-7.321495732
102723897,-0.11362867,3.738780581,-1.053660827,0.294707397,0.917309943,-6.772733008
100132287,-0.212855409,2.716250327,-1.319190584,0.190272245,0.852444995,-6.311287537
102465432,-0.378779277,5.876734289,-1.791746181,0.076353521,0.668456115,-5.999715899
100133331,-0.083891161,2.814028681,-0.614347332,0.540452522,0.968757414,-7.000640638
100288069,0.367602385,0.005686323,1.371829661,0.173343463,0.833958339,-5.801434891
79854,0.449979023,0.308362635,1.48937342,0.139697369,0.801711014,-5.597935026
643837,-0.181947436,5.622428419,-1.486750027,0.140388151,0.801711014,-6.505708448
100130417,-0.16562616,0.252866454,-0.458851053,0.647387909,0.978873277,-6.590167796
148398,-0.323681274,0.908646859,-0.891078909,0.375135283,0.947429435,-6.36174476
26155,0.162895185,6.684079437,1.934590991,0.056011844,0.587525868,-5.801233049
339451,-0.017472153,4.054823131,-0.102196456,0.918815874,0.998960761,-7.392630064
57801,-0.20245891,5.979831384,-1.056805623,0.293276952,0.91725577,-7.050966037
9636,0.131713516,3.745990772,0.588957116,0.557286157,0.969365403,-7.119639706
375790,0.359259338,10.0974329,2.408327255,0.01795318,0.337419879,-4.683100631
54991,-0.140463296,3.399961785,-0.929401252,0.35503381,0.941022926,-6.868170664
51150,0.141803992,8.49081391,1.386785908,0.168748507,0.828844563,-6.647910163
126792,0.07446029,6.211809478,0.757435438,0.450661334,0.95504556,-7.357861603
388581,0.423633963,0.144455397,1.495677342,0.138048308,0.799998729,-5.597985993
118424,0.077747472,5.841288127,0.61878287,0.537538491,0.968573416,-7.41371486
6339,0.19976305,2.956464716,0.744569942,0.458367347,0.956313195,-6.878606765
116983,0.12321821,6.48234446,0.869971517,0.386506098,0.949444688,-7.268317224
126789,-0.037793518,2.929654571,-0.225568277,0.822021158,0.993341926,-7.198060961
54973,-0.095112549,6.071405357,-1.253179731,0.213212077,0.869639861,-6.841707292
80772,0.210686388,4.871429268,1.940088677,0.055330714,0.587315302,-5.667861622
83756,-0.225273499,0.750659252,-0.718142737,0.474429496,0.958314141,-6.507248459
1855,0.007848171,5.987221876,0.080357679,0.936121615,0.998960761,-7.62540096
54587,-0.001088019,4.562730098,-0.006295366,0.994990242,0.999645075,-7.473254599
54998,-0.018616194,5.907405796,-0.182804007,0.85534087,0.997009452,-7.599508802
81669,-0.000326494,7.542892876,-0.002159977,0.998281113,0.999751439,-7.648544492
148413,0.190466006,3.813907526,2.146915085,0.034343003,0.473800715,-5.091066469
55052,-0.094605384,5.565462683,-0.963105155,0.33793683,0.93575487,-7.121891187
64856,0.07519837,3.882356854,0.307006715,0.759509362,0.989258209,-7.323817168
219293,-0.147082837,0.494230169,-0.683316913,0.496067697,0.96259606,-6.530484425
83858,0.006876487,4.936205678,0.054051524,0.957007477,0.998960761,-7.51272977
55210,-0.040883614,5.373485937,-0.382666159,0.70282106,0.982876951,-7.509513787
339453,-0.155453189,1.619327343,-0.849963788,0.397479567,0.949444688,-6.627044691
29101,-0.040207183,6.363927195,-0.411076335,0.681941226,0.98154332,-7.562124685
643988,-0.246496675,3.64730375,-0.748377242,0.45607911,0.95504556,-7.033350702
142678,0.097140422,6.956657996,0.658611754,0.511736197,0.96660965,-7.436337296
8510,-0.098147201,4.907379689,-0.427895191,0.669694675,0.980675855,-7.443237378
984,-0.054953941,5.97212873,-0.793926802,0.429214248,0.952832287,-7.307599681
728661,-0.024206156,6.783076798,-0.296575766,0.767437021,0.989258209,-7.610312919
8511,-0.122498415,5.722070765,-0.523097486,0.602122853,0.97512898,-7.475605963
728642,-0.018600843,5.692710846,-0.202842675,0.839691264,0.995433845,-7.578287676
9906,0.011576679,5.611413743,0.105777341,0.915981768,0.998960761,-7.603573482
65220,-0.127266941,5.606149128,-1.558952896,0.122328624,0.776782313,-6.375432464
2782,0.001229913,8.266836187,0.009786087,0.992212452,0.999645075,-7.611342797
105378949,0.618426695,-0.054421449,2.464104397,0.015531169,0.310336426,-3.736924014
5590,0.057219341,5.003162108,0.418193719,0.676748117,0.98137119,-7.467457823
100506504,-0.050807688,1.05872996,-0.227072264,0.820854868,0.993341926,-6.836598086
199990,-0.014856514,4.994265242,-0.141028799,0.888145431,0.998484957,-7.515615862
6497,0.151679396,6.537220044,1.141354261,0.256587817,0.898434879,-6.996770288
79906,0.123353367,2.367761166,0.778566994,0.43816735,0.954312127,-6.779147602
100129534,-0.226533551,0.349211782,-0.796787473,0.427558798,0.952832287,-6.397320805
11079,0.030052649,7.07464537,0.472645776,0.637548614,0.978873277,-7.541116398
5192,0.119160944,3.818259888,0.758392769,0.450090919,0.95504556,-7.06054752
55229,-0.008359062,5.663331141,-0.10570921,0.91603568,0.998960761,-7.596219822
127281,-0.255442405,4.181960775,-1.160929074,0.24857597,0.894236651,-6.759848201
440556,-0.144727148,3.585987856,-0.586733981,0.55877235,0.969365403,-7.15288053
63976,-0.078342122,4.893051649,-0.371643616,0.710984795,0.983424612,-7.49714424
27237,-0.109633253,2.931263642,-0.546679031,0.58587942,0.972039663,-6.984331475
1953,0.237196054,6.502576921,1.472664581,0.144142807,0.808107826,-6.569962295
127262,0.05797362,5.665550175,0.359752184,0.719829955,0.984627075,-7.531283362
49856,0.02446802,3.66726967,0.180554766,0.857101196,0.997009452,-7.315261961
57212,-0.0266387,5.171007961,-0.327681297,0.743872778,0.989120255,-7.496143934
148870,0.124461722,0.664607878,0.501771229,0.616987913,0.977270001,-6.689817689
388588,-0.222487117,0.697325379,-0.802326317,0.424364267,0.952519873,-6.512542315
57470,0.150026952,6.60264376,1.975810567,0.051073701,0.570642706,-5.723353447
9731,0.078390864,5.259901229,0.564000944,0.574080903,0.970669179,-7.395063981
1677,-0.110899689,1.613902447,-0.648101866,0.518480481,0.96660965,-6.778344094
339448,-0.01426443,3.542317134,-0.133059799,0.89442718,0.998484957,-7.307143456
261734,-0.226622206,2.802430162,-1.43028633,0.155911598,0.819080834,-6.171337622
8514,-0.003413875,1.442144245,-0.008309936,0.993387111,0.999645075,-6.873042945
6146,-0.168492724,6.660572584,-1.608886419,0.110955325,0.756605102,-6.365566968
102724450,0.417714106,0.032539094,1.263146738,0.209623925,0.867348604,-5.953804425
388591,0.002412382,7.170939156,0.006641571,0.994714741,0.999645075,-7.640183914
23463,-0.131927353,7.167551661,-0.999603569,0.320038551,0.92799708,-7.150477053
387509,-0.073218018,3.921804624,-0.306235538,0.7600946,0.989258209,-7.273001431
11332,-0.206733711,5.156441133,-1.003010718,0.318400464,0.927039475,-7.017860979
83715,-0.023773892,0.308292765,-0.035594576,0.971680225,0.99917768,-6.575328143
8718,0.187083601,3.709641478,0.960011865,0.339483205,0.937948452,-6.880461469
57449,0.197180195,6.114606222,1.337747291,0.1841685,0.846465919,-6.741009484
79707,0.076532227,5.071203798,0.968060982,0.335468944,0.93484798,-7.063024416
3104,0.025245134,4.047796761,0.255723127,0.79871682,0.991899761,-7.346651063
9903,0.191089494,7.522509658,1.595194296,0.113986171,0.759752142,-6.379052988
148479,-0.082753678,5.257957818,-0.551247976,0.582756282,0.972039663,-7.398595126
90326,0.057694344,3.042683943,0.47445669,0.636261708,0.978724079,-7.127382061
55735,0.012963531,5.786721332,0.126637006,0.899495015,0.99853051,-7.611498852
23261,-0.107019754,5.072636377,-0.914731978,0.362645386,0.94326874,-7.102219158
9341,0.00477204,6.30730214,0.050775793,0.959610655,0.998960761,-7.641632074
8863,-0.622103137,2.8278315,-1.880101436,0.063154433,0.618506275,-5.442562128
3604,0.23206361,2.620756676,0.749264671,0.455546693,0.95504556,-6.855511936
11315,-0.086174674,7.024625729,-0.886171968,0.377759807,0.948970272,-7.259981451
54206,0.151273674,6.215762357,0.875590914,0.383458177,0.949444688,-7.246388172
50651,-0.130210156,1.743749038,-0.516890025,0.606432719,0.975370107,-6.840427235
473,0.106909548,7.519682698,1.485183932,0.1408018,0.801711014,-6.543431753
2023,-0.318480509,9.84273038,-1.489036939,0.139785821,0.801711014,-6.42951288
80045,0.073904645,1.8013328,0.255317041,0.799029496,0.991899761,-6.966256805
9563,0.21379655,6.674507579,2.666218524,0.009014776,0.221552484,-4.198609783
