Symbol
SLC9B1
IDUA
FGFRL1
HAND2
ARHGAP10
PANCR
MIR297
LINC01438
GSDMB
KCNN2
AKAP6
SNRNP27
GMCL1
SUN1
HOTTIP
SUGP1
SCN10A
ARMH3
LPA
LRMDA
GJA5
FAM13B
CAV1
SPON1
SH3PXD2A
ZNF689
NAV2
PTGES3
RBM20
PPFIA4
PSMB7
ADGRD2
HIP1R
FGD5
RFX4
FBRSL1
ELOVL3
PITX3
TOMM22P5
CACUL1
RAD9A
LINC01681
PHLDB2
PLCXD2
AOPEP
JMJD1C
CTNNA3
SYNPO2L
RHOG
KNOP1P1
RN7SL38P
APOLD1
CRADD
LINC01629
LINC02289
OR7E161P
DEFB136
MROH9
PRRX1
SPATS2L
DDX18P3
MPPED2
PRDM11
ACAD10
PTPN11
TBX5
RN7SKP250
MVK
FTO
LINC02869
FGF5
PRDM8
KCND3
PFKFB2
USP34
RNA5SP214
VGLL2
SNORA70
RN7SL734P
CPEB4
UBA52P7
SIL1
NOL12
TRIOBP
PITX2
KCNN3
PMVK
MIR3149
ZFHX4
ATXN1
SSPN
RN7SL569P
RNY4
GYPC
GJA8
RPL36AP23
LINC02945
ESR2
SYNE2
CCDC7
PSMD2
TES
AGBL4
THRAP3
OBSCN
NEURL1
TMT1B
PSMB3P1
DLEC1
NRBF2
LINC02775
ZPBP2
TEX41
POLR2M
ALDH1A2
DNMT3A
LRRFIP1
NR3C1
MIR4302
CDK6
PLEC
PTCH1
TAB2
UST
CRAMP1
MICU2
CFL2
RPL12P6
BICRA
CAMK2D
CAV2
IGFBP3
FTLP15
PTK2
ESRRG
GPATCH2
MDM4
IL6R
DGKB
SLIT3
PKIB
MTCYBP4
EYA4
FILIP1
MYO6
HMGA1
CYCSP55
SLK
STN1
REEP3
TMEM273
P4HA1
DNAH10OS
CCDC92
DNAH10
HVCN1
TCTN1
PIRAT1
DNAJC12
SLC35D2
BSX
SAE1P1
LINC02459
BRWD1
DTX3L
FNDC3B
MOB1B
ABLIM1
TLE3
CYTH1
TTN
LRIG1
WDR1
LINC02269
HMGB3P18
EXT1
ASH1L
PPP2R3A
SMIM38
MYEOV
PKP2
OSTF1P1
RREB1
IGF1R
MBD5
ERBB4
NUDT3
RPL35P2
ENPEP
SHROOM3
LYPLA1P2
GHR
CGA
RCN1P1
ZFPM2
KDM3A
U8
MYO18B
SLC27A6
AIDAP3
LINC00470
FBXO11
PPIAP62
ZFHX3
CALM2P1
CASC17
PCM1
SLC35F1
CEP85L
RPL3L
WNT8A
IFT81
CIT
DLEU1
CDC25C
KDM4B
LINC02681
GJA1
CDC27
LRRC37A17P
ZNF678
CNNM2
USP3
MIR6500
C1orf185
SESTD1
GCOM1
MYZAP
SHISAL2A
SANBR
FANCC
SUFU
FXR2
UQCRHP1
NCR3
WNT3
NACA
FRMD4B
RARB
PAK2
LOXL1
XPO7
CFAP58
HBEGF
PFDN1
PRDM6
CCDC136
NRBP1
PPM1G
ASTN2
PAPPA
SMARCAD1
GORAB
ARHGAP26
FADS1
FADS2
AGPAT1
WIPF1
GOSR2
ZMIZ1
LRCH1
LINC02329
NPM1P42
SYNE3
POLD1
RNF14P2
EPAS1
UBE4B
KLF12
HPS6
PALMD
SORL1
NEO1
MEI1
FTCDNL1
LIN54
POLR2A
BAZ1B
JPH2
DCBLD1
DPF3
RN7SKP31
SLC16A12
LINC01713
CASC20
METAP2P1
DSG2
MANBA
UBE2D3
REEP2
EBLN1
ADIPOR1P1
UBE2L3
SMARCB1
KCNH2
LHX3
RPS2
SOX5
NEBL
TCEA3
SLC25A26
CUL4A
AP3D1
PSMC1P5
LINC01950
MAPT
ZBED1P1
RPS29P10
XPO1
NFYB
CETP
HERPUD1
CEP68
LINC02576
LINC02245
SLC4A4
LIPC
HCFC2
HIGD1C
PITPNC1
ITGA9
ATP2B1
CDHR3
CISD2
ABHD17C
KRT18P9
LINC01426
CASZ1
C5orf47
MYH7
SCMH1
CGNL1
NDUFB10P1
TRIB1
TRIB1AL
FGFR2
MFSD14B
RNU6ATAC11P
FXYD4
CATSPER3
PITX1
NRAP
RDH5
CDKN1A
EBPL
NME5
KDM1B
GTF2I
LINC00964
TFEC
BEST3
RAB3IP
GATA4
LINC00208
CDC42BPA
ZFPM1
TUBA8
MYH6
CASC15
HDGFL1
NCOR2
KIAA1755
PCID2
ZBTB7B
ZNF664
RFLNA
CRIM1
GBF1
AFF3
LDB3
CUX2
METRN
FBXL16
RAF1P1
DDX39AP1
SNORD36
SELP
SCN5A
MLLT3
SLC24A2
ASAH1
CASQ2
HSPA9
ADPRHL1
PTPRD
LRRC10
GRHL1
KLF11
ANO5
SMIM30
PPP1R3A
APOC1
APOC1P1
LINC01957
TRIM36
NECTIN2
BCAM
TCF7L2
NCOA5
RPL13P2
ASS1P14
SYT10
MX1
CAND2
HAUS4P1
MAIP1
ARHGAP24
CERT1
CREB5
RSBN1L
COG5
HIGD1AP18
NCOA2
ZNF462
VPS37B
TDRD15
NUTF2P8
NFATC1
ZNF460
ZNF543
BCL3
ZNF638
GNB4
MTHFD2P7
RPL29P34
RN7SKP155
KLHL38
LINC03002
MEMO1P2
ITPK1
NUCKS1
HES4
PERM1
FRS2
FAM76B
NMNAT1P2
U3
NTMT2
MCUB
PHKG1P3
GTF2IP11
KIF1B
MYOCD
OPN1SW
EMILIN2
SMCHD1
H3P6
FAF1
APOB
LSP1
SMG6
KCNB1
POLK
CAPZB
THRB
LRRC37A13P
USP28
ZNF877P
XXYLT1
LINC01572
YWHAE
CRK
POM121C
FOXK1
OPLAH
RAB25
RHBDL2
ITPR2
RN7SL865P
LINC02463
CCT2
LAT
NPIPB10P
RNA5SP443
ARHGAP27
WDR62
ANXA4
SMTN
PMS2P3
ADRA1A
DPYSL2
FBXO32
CELSR2
SMAD6
SMASR
RPL31P23
PCCB
SF3B1
DUSP13A
DUSP13B
SAMD8
MXD1
KIF3C
CLCN6
PLCL1
ALDH2
EPHA3
SLC30A3
ZBTB38
IGSF11
MTCO1P6
GYG1
PKD2L2
PLEKHG4B
SPOCK1
KLHL3
RPL7AP33
BNIP1
MIR5197
LINC00326
ZNF292
OR7E158P
ANKRD26
FAM238C
SIRT1
SIK3
STIM1
ZNF131
HCN4
HERC1
REC114
CORO1A
MAPK3
THADA
LINC02808
CBX6
BVES
TARID
DINOL
PTCHD1
CFAP410
ABHD10
RPL23AP8
COPG1
RPS27P12
PLEKHJ1
DOT1L
RXRG
LMX1A
ZFAT
MIR30B
CREBBP
KCNJ5
RAB1A
HSPG2
CELA3B
LINC01708
RHPN1
TMEM18
LINC01875
ARID2
MTCO2P6
SEMA5B
DLC1
LPL
RPL30P9
PCCA
ALPK1
CCND2
ANKRD31
HMGCR
E4F1
PGP
GFPT1
SEPTIN6
SOWAHD
SEMA3C
EIF4EP4
FGF13
ZNF385D
MYPN
HERC4
GCKR
REST
ADAM15
NME2P3
GALNT12
SIGLEC30P
DND1P1
RDM1P1
